Protein,Peptide Count,Protein Length,Normalized Peptide Count
sp|P36421|SYYC_YEAST,2,394,0.005076142131979695
sp|P32621|GDA1_YEAST,1,518,0.0019305019305019305
sp|P33412|ECT1_YEAST,1,323,0.0030959752321981426
sp|P39077|TCPG_YEAST,1,534,0.0018726591760299626
sp|P39522|ILV3_YEAST,1,585,0.0017094017094017094
sp|P34243|HCS1_YEAST,2,683,0.0029282576866764276
sp|P32860|NFU1_YEAST,1,256,0.00390625
sp|P32349|RPC3_YEAST,1,654,0.0015290519877675841
sp|P39105|PLB1_YEAST,1,664,0.0015060240963855422
sp|P34216|EDE1_YEAST,1,1381,0.000724112961622013
sp|P33333|PLSC_YEAST,1,303,0.0033003300330033004
sp|P38120|RT09_YEAST,2,278,0.007194244604316547
sp|P38311|YB59_YEAST,1,105,0.009523809523809525
sp|P38625|GUAA_YEAST,1,525,0.0019047619047619048
sp|P32473|ODPB_YEAST,2,366,0.00546448087431694
sp|P38199|HEK2_YEAST,1,381,0.0026246719160104987
sp|P38990|SAK1_YEAST,1,1142,0.0008756567425569177
sp|P32494|NGG1_YEAST,1,702,0.0014245014245014246
sp|P32605|RU1A_YEAST,1,298,0.003355704697986577
sp|P38777|FSH1_YEAST,1,243,0.00411522633744856
sp|P33322|CBF5_YEAST,2,483,0.004140786749482402
sp|P32377|MVD1_YEAST,1,396,0.0025252525252525255
sp|P33334|PRP8_YEAST,3,2413,0.0012432656444260257
sp|P32457|CDC3_YEAST,2,520,0.0038461538461538464
sp|P32769|HBS1_YEAST,1,611,0.0016366612111292963
sp|P37304|PAM1_YEAST,1,830,0.0012048192771084338
sp|P38791|DHYS_YEAST,1,387,0.002583979328165375
sp|P32356|TREA_YEAST,3,751,0.0039946737683089215
sp|P38931|SSN2_YEAST,1,1420,0.0007042253521126761
sp|P38772|BCD1_YEAST,2,366,0.00546448087431694
sp|P39110|CIN4_YEAST,1,191,0.005235602094240838
sp|P32340|NDI1_YEAST,2,513,0.003898635477582846
sp|P32660|ATC5_YEAST,1,1571,0.0006365372374283895
sp|P38177|YBI6_YEAST,2,466,0.004291845493562232
sp|P39979|HPA3_YEAST,1,179,0.00558659217877095
sp|P38260|FES1_YEAST,2,290,0.006896551724137931
sp|P38910|CH10_YEAST,1,106,0.009433962264150943
sp|P38356|BSD2_YEAST,1,321,0.003115264797507788
sp|P33753|TRM2_YEAST,1,639,0.001564945226917058
sp|P36775|LONM_YEAST,1,1133,0.00088261253309797
sp|P30665|MCM4_YEAST,2,933,0.0021436227224008574
sp|P36057|SRPB_YEAST,1,244,0.004098360655737705
sp|P33313|CNS1_YEAST,1,385,0.0025974025974025974
sp|P38331|YB92_YEAST,1,238,0.004201680672268907
sp|P38631|FKS1_YEAST,2,1876,0.0010660980810234541
sp|P32449|AROG_YEAST,1,370,0.002702702702702703
sp|P38972|PUR4_YEAST,4,1358,0.0029455081001472753
sp|P36523|RM15_YEAST,1,253,0.003952569169960474
sp|P36049|EBP2_YEAST,1,427,0.00234192037470726
sp|P38715|GRE3_YEAST,1,327,0.0030581039755351682
sp|P35732|DEF1_YEAST,1,738,0.0013550135501355014
sp|P37898|AAP1_YEAST,3,856,0.0035046728971962616
sp|P32580|SUV3_YEAST,1,737,0.0013568521031207597
sp|P38732|EFM1_YEAST,2,585,0.003418803418803419
sp|P39517|DHH1_YEAST,1,506,0.001976284584980237
sp|P35844|KES1_YEAST,1,434,0.002304147465437788
sp|P32568|SNQ2_YEAST,1,1501,0.0006662225183211193
sp|P32790|SLA1_YEAST,1,1244,0.0008038585209003215
sp|P37303|GLY1_YEAST,2,387,0.00516795865633075
sp|P39925|AFG3_YEAST,3,761,0.003942181340341655
sp|P39744|NOC2_YEAST,2,710,0.0028169014084507044
sp|P38758|TDA3_YEAST,1,523,0.0019120458891013384
sp|P32381|ARP2_YEAST,3,391,0.0076726342710997444
sp|P38786|RPP1_YEAST,1,293,0.0034129692832764505
sp|P32477|GSH1_YEAST,1,678,0.0014749262536873156
sp|P32074|COPG_YEAST,2,935,0.0021390374331550803
sp|P38853|KEL1_YEAST,4,1164,0.003436426116838488
sp|P38628|AGM1_YEAST,2,557,0.003590664272890485
sp|P32266|MGM1_YEAST,1,881,0.0011350737797956867
sp|P34730|BMH2_YEAST,1,273,0.003663003663003663
sp|P32844|SEC6_YEAST,1,805,0.0012422360248447205
sp|P38764|RPN1_YEAST,3,993,0.0030211480362537764
sp|P39986|ATC6_YEAST,2,1215,0.0016460905349794238
sp|P38339|RGD1_YEAST,6,666,0.009009009009009009
sp|P36060|MCR1_YEAST,1,302,0.0033112582781456954
sp|P32916|SRPR_YEAST,1,621,0.001610305958132045
sp|P38811|TRA1_YEAST,3,3744,0.0008012820512820513
sp|P39730|IF2P_YEAST,2,1002,0.001996007984031936
sp|P36076|CAB3_YEAST,1,571,0.0017513134851138354
sp|P38109|YBY9_YEAST,1,508,0.001968503937007874
sp|P33338|SLA2_YEAST,3,968,0.0030991735537190084
sp|P39525|CEM1_YEAST,1,442,0.0022624434389140274
sp|P36029|TPO5_YEAST,2,618,0.003236245954692557
sp|P38065|AP2A_YEAST,2,1025,0.001951219512195122
sp|P38845|CRP1_YEAST,1,465,0.002150537634408602
sp|P34756|FAB1_YEAST,2,2278,0.000877963125548727
sp|P34215|YBZ4_YEAST,1,104,0.009615384615384616
sp|P38793|TRM5_YEAST,1,499,0.002004008016032064
sp|P38426|TPS3_YEAST,1,1054,0.0009487666034155598
sp|P33330|SERC_YEAST,1,395,0.002531645569620253
sp|P32469|DPH5_YEAST,1,300,0.0033333333333333335
sp|P38782|MED6_YEAST,2,295,0.006779661016949152
sp|P32467|HXT4_YEAST,1,576,0.001736111111111111
sp|P33760|PEX6_YEAST,1,1030,0.000970873786407767
sp|P39520|IFH1_YEAST,1,1085,0.0009216589861751152
sp|P38630|RFC1_YEAST,1,861,0.0011614401858304297
sp|P38011|GBLP_YEAST,3,319,0.009404388714733543
sp|P33755|NPL4_YEAST,1,580,0.0017241379310344827
sp|P32614|FRDS_YEAST,3,470,0.006382978723404255
sp|P39998|EDC3_YEAST,1,551,0.0018148820326678765
sp|P38439|LEO1_YEAST,1,464,0.0021551724137931034
sp|P32454|APE2_YEAST,3,952,0.0031512605042016808
sp|P36096|TUL1_YEAST,1,758,0.0013192612137203166
sp|P33892|GCN1_YEAST,9,2672,0.0033682634730538923
sp|P35197|GCS1_YEAST,1,352,0.002840909090909091
sp|P32908|SMC1_YEAST,1,1225,0.0008163265306122449
sp|P38891|BCA1_YEAST,5,393,0.01272264631043257
sp|P32775|GLGB_YEAST,1,704,0.0014204545454545455
sp|P38013|AHP1_YEAST,1,176,0.005681818181818182
sp|P38219|OLA1_YEAST,5,394,0.012690355329949238
sp|P35207|SKI2_YEAST,2,1287,0.001554001554001554
sp|P38756|YHG3_YEAST,1,429,0.002331002331002331
sp|P36151|YK50_YEAST,1,352,0.002840909090909091
sp|P32178|CHMU_YEAST,1,256,0.00390625
sp|P32333|MOT1_YEAST,3,1867,0.0016068559185859668
sp|P32900|SKG6_YEAST,1,734,0.0013623978201634877
sp|P38817|GGA2_YEAST,2,585,0.003418803418803419
sp|P39715|ECM1_YEAST,2,212,0.009433962264150943
sp|P39076|TCPB_YEAST,1,527,0.0018975332068311196
sp|P38197|YBD6_YEAST,1,257,0.0038910505836575876
sp|P38629|RFC3_YEAST,2,340,0.0058823529411764705
sp|P36102|PAN3_YEAST,1,679,0.0014727540500736377
sp|P38999|LYS9_YEAST,3,446,0.006726457399103139
sp|P39732|GIP4_YEAST,2,760,0.002631578947368421
sp|P34078|LTV1_YEAST,1,463,0.0021598272138228943
sp|P32898|CYM1_YEAST,1,989,0.0010111223458038423
sp|P32353|ERG3_YEAST,1,365,0.0027397260273972603
sp|P32795|YME1_YEAST,2,747,0.002677376171352075
sp|P38315|YBP1_YEAST,1,674,0.001483679525222552
sp|P39960|BEM2_YEAST,3,2167,0.0013844023996308261
sp|P35176|CYPD_YEAST,1,225,0.0044444444444444444
sp|P38266|AIM3_YEAST,1,947,0.0010559662090813093
sp|P38225|FAT1_YEAST,3,669,0.004484304932735426
sp|P39729|RBG1_YEAST,2,369,0.005420054200542005
sp|P34237|CASP_YEAST,3,679,0.004418262150220913
sp|P39927|PTI1_YEAST,2,425,0.004705882352941176
sp|P32597|STH1_YEAST,2,1359,0.0014716703458425313
sp|P36041|EAP1_YEAST,1,632,0.0015822784810126582
sp|P36022|DYHC_YEAST,3,4092,0.0007331378299120235
sp|P38827|SET1_YEAST,1,1080,0.000925925925925926
sp|P32565|RPN2_YEAST,3,945,0.0031746031746031746
sp|P38347|YB9P_YEAST,1,419,0.002386634844868735
sp|P38712|RRP3_YEAST,3,501,0.005988023952095809
sp|P38822|BZZ1_YEAST,1,633,0.001579778830963665
sp|P32875|LIPA_YEAST,2,414,0.004830917874396135
sp|P38690|YHJ3_YEAST,1,423,0.002364066193853428
sp|P33302|PDR5_YEAST,1,1511,0.0006618133686300463
sp|P32288|GLNA_YEAST,2,370,0.005405405405405406
sp|P39524|ATC3_YEAST,1,1355,0.0007380073800738007
sp|P32521|PAN1_YEAST,1,1480,0.0006756756756756757
sp|P37291|GLYC_YEAST,4,469,0.008528784648187633
sp|P38915|SPT8_YEAST,1,602,0.0016611295681063123
sp|P38992|SUR2_YEAST,1,349,0.0028653295128939827
sp|P32896|PDC2_YEAST,1,925,0.001081081081081081
sp|P31374|PSK1_YEAST,1,1356,0.0007374631268436578
sp|P38174|MAP2_YEAST,2,421,0.004750593824228029
sp|P30624|LCF1_YEAST,1,700,0.0014285714285714286
sp|P34111|TFC3_YEAST,1,1160,0.0008620689655172414
sp|P38810|SFB3_YEAST,1,929,0.001076426264800861
sp|P34228|SEF1_YEAST,1,1148,0.0008710801393728223
sp|P32909|SMY2_YEAST,3,740,0.004054054054054054
sp|P32591|SWI3_YEAST,1,825,0.0012121212121212121
sp|P32528|DUR1_YEAST,5,1835,0.0027247956403269754
sp|P38250|IST2_YEAST,1,946,0.0010570824524312897
sp|P39926|SSO2_YEAST,1,295,0.003389830508474576
sp|P38682|GLO3_YEAST,2,493,0.004056795131845842
sp|P34241|URB1_YEAST,2,1764,0.0011337868480725624
sp|P35169|TOR1_YEAST,3,2470,0.0012145748987854252
sp|P30771|NAM7_YEAST,2,971,0.0020597322348094747
sp|P38323|MCX1_YEAST,1,520,0.0019230769230769232
sp|P38061|RL32_YEAST,2,130,0.015384615384615385
sp|P39543|SOP4_YEAST,1,234,0.004273504273504274
sp|P39109|YCFI_YEAST,4,1515,0.0026402640264026403
sp|P39104|PIK1_YEAST,2,1066,0.001876172607879925
sp|P38707|SYNC_YEAST,1,554,0.0018050541516245488
sp|P38427|TSL1_YEAST,3,1098,0.00273224043715847
sp|P32471|EF1B_YEAST,2,206,0.009708737864077669
sp|P38523|GRPE_YEAST,2,228,0.008771929824561403
sp|P38221|CDS1_YEAST,3,457,0.006564551422319475
sp|P39107|MNN9_YEAST,2,395,0.005063291139240506
sp|P31755|OCH1_YEAST,1,480,0.0020833333333333333
sp|P37370|VRP1_YEAST,1,817,0.0012239902080783353
sp|P39683|NPT1_YEAST,1,429,0.002331002331002331
sp|P38069|MNN2_YEAST,3,597,0.005025125628140704
sp|P38081|YBQ6_YEAST,1,501,0.001996007984031936
sp|P38922|HRB1_YEAST,1,454,0.0022026431718061676
sp|P32902|RT04_YEAST,3,394,0.007614213197969543
sp|P32495|NHP2_YEAST,2,156,0.01282051282051282
sp|P37838|NOP4_YEAST,3,685,0.004379562043795621
sp|P32476|ERG1_YEAST,3,496,0.006048387096774193
sp|P36166|PXL1_YEAST,1,706,0.00141643059490085
sp|P34760|TSA1_YEAST,3,196,0.015306122448979591
sp|P32657|CHD1_YEAST,1,1468,0.0006811989100817438
sp|P32386|YBT1_YEAST,2,1661,0.0012040939193257074
sp|P38288|TOS1_YEAST,2,455,0.004395604395604396
sp|P31115|PUS3_YEAST,2,442,0.004524886877828055
sp|P38205|NCL1_YEAST,1,684,0.0014619883040935672
sp|P32598|PP12_YEAST,2,312,0.00641025641025641
sp|P34909|NOT4_YEAST,3,587,0.005110732538330494
sp|P38887|YH02_YEAST,1,602,0.0016611295681063123
sp|P32500|NDC1_YEAST,1,655,0.0015267175572519084
sp|P31373|CYS3_YEAST,2,394,0.005076142131979695
sp|P35691|TCTP_YEAST,2,167,0.011976047904191617
sp|P38970|HAL5_YEAST,1,855,0.0011695906432748538
sp|P31688|TPS2_YEAST,1,896,0.0011160714285714285
sp|P39015|STM1_YEAST,1,273,0.003663003663003663
sp|P38903|2A5D_YEAST,1,757,0.001321003963011889
sp|P34232|MTR2_YEAST,1,184,0.005434782608695652
sp|P32901|PTR2_YEAST,1,601,0.0016638935108153079
sp|P32324|EF2_YEAST,2,842,0.0023752969121140144
sp|P38230|QOR_YEAST,1,334,0.0029940119760479044
sp|P38111|ATR_YEAST,1,2368,0.0004222972972972973
sp|P38169|KMO_YEAST,2,460,0.004347826086956522
sp|P39676|FHP_YEAST,4,399,0.010025062656641603
sp|P38088|SYG_YEAST,1,690,0.0014492753623188406
sp|P38431|IF5_YEAST,2,405,0.0049382716049382715
sp|P32582|CBS_YEAST,1,507,0.0019723865877712033
sp|P40456|YI151_YEAST,1,1118,0.0008944543828264759
sp|P40217|EIF3I_YEAST,1,347,0.002881844380403458
sp|P46151|MTHR1_YEAST,2,657,0.0030441400304414
sp|P40462|TM108_YEAST,1,946,0.0010570824524312897
sp|P40454|PTPA1_YEAST,1,393,0.002544529262086514
sp|P40161|RT106_YEAST,1,455,0.002197802197802198
sp|P49955|SF3B1_YEAST,1,971,0.0010298661174047373
sp|P47045|TIM54_YEAST,1,478,0.0020920502092050207
sp|P40968|PRP17_YEAST,1,455,0.002197802197802198
sp|P46944|TRS85_YEAST,1,698,0.0014326647564469914
sp|P47054|NU192_YEAST,1,1683,0.0005941770647653001
sp|P43639|CSK2B_YEAST,1,278,0.0035971223021582736
sp|P49334|TOM22_YEAST,1,152,0.006578947368421052
sp|P43583|BLM10_YEAST,1,2143,0.0004666355576294914
sp|P40495|LYS12_YEAST,2,371,0.005390835579514825
sp|P40352|RAD26_YEAST,1,1085,0.0009216589861751152
sp|P40151|WRIP1_YEAST,1,587,0.0017035775127768314
sp|P46367|ALDH4_YEAST,1,519,0.0019267822736030828
sp|P41811|COPB2_YEAST,1,889,0.0011248593925759281
sp|P40555|PSMD9_YEAST,2,220,0.00909090909090909
sp|P43535|GCN20_YEAST,2,752,0.0026595744680851063
sp|P46957|DPOD2_YEAST,1,487,0.002053388090349076
sp|P48415|SEC16_YEAST,2,2195,0.0009111617312072893
sp|P40422|RPAB4_YEAST,1,70,0.014285714285714285
sp|P42945|UTP10_YEAST,2,1769,0.0011305822498586771
sp|P40164|PP4R3_YEAST,1,858,0.0011655011655011655
sp|P46673|NUP85_YEAST,1,744,0.0013440860215053765
sp|P47083|MPP10_YEAST,1,593,0.0016863406408094434
sp|P47061|VPS53_YEAST,2,822,0.0024330900243309003
sp|P49089|ASNS1_YEAST,1,572,0.0017482517482517483
sp|P40510|SER33_YEAST,2,469,0.0042643923240938165
sp|P40563|AIM21_YEAST,1,679,0.0014727540500736377
sp|P40573|MET28_YEAST,1,187,0.0053475935828877
sp|P47127|AIM24_YEAST,1,394,0.0025380710659898475
sp|P40008|FMP52_YEAST,1,231,0.004329004329004329
sp|P42949|TIM16_YEAST,2,149,0.013422818791946308
sp|P40047|ALDH5_YEAST,1,520,0.0019230769230769232
sp|P49090|ASNS2_YEAST,5,572,0.008741258741258742
sp|P48234|NOL10_YEAST,2,707,0.002828854314002829
sp|P40477|NU159_YEAST,5,1460,0.003424657534246575
sp|P41058|RS29B_YEAST,1,56,0.017857142857142856
sp|P41057|RS29A_YEAST,1,56,0.017857142857142856
sp|P40086|COX15_YEAST,2,486,0.00411522633744856
sp|P40531|GVP36_YEAST,1,326,0.003067484662576687
sp|P48527|SYYM_YEAST,1,492,0.0020325203252032522
sp|P41911|GPD2_YEAST,1,440,0.0022727272727272726
sp|P46675|STU2_YEAST,1,888,0.0011261261261261261
sp|P47169|MET5_YEAST,1,1442,0.0006934812760055479
sp|P48526|SYIM_YEAST,1,1002,0.000998003992015968
sp|P40010|NUG1_YEAST,1,520,0.0019230769230769232
sp|P40453|UBP7_YEAST,1,1071,0.0009337068160597573
sp|P40202|CCS1_YEAST,1,249,0.004016064257028112
sp|P49017|COQ5_YEAST,1,307,0.003257328990228013
sp|P40581|GPX3_YEAST,1,163,0.006134969325153374
sp|P40580|BZRD_YEAST,1,263,0.0038022813688212928
sp|P47117|ARP3_YEAST,1,449,0.0022271714922048997
sp|P46982|MNN5_YEAST,1,586,0.0017064846416382253
sp|P48164|RS7B_YEAST,1,190,0.005263157894736842
sp|P43590|YFH6_YEAST,1,535,0.001869158878504673
sp|P40084|RTR1_YEAST,1,226,0.004424778761061947
sp|P40471|AYR1_YEAST,1,297,0.003367003367003367
sp|P47057|SNX4_YEAST,2,423,0.004728132387706856
sp|P48362|HGH1_YEAST,1,394,0.0025380710659898475
sp|P42846|KRI1_YEAST,1,591,0.001692047377326565
sp|P40319|ELO3_YEAST,1,345,0.002898550724637681
sp|P40483|YIK8_YEAST,1,696,0.0014367816091954023
sp|P40219|OSW5_YEAST,1,148,0.006756756756756757
sp|P40348|RFC2_YEAST,2,353,0.0056657223796034
sp|P47160|ENT3_YEAST,2,408,0.004901960784313725
sp|P47068|BBC1_YEAST,3,1157,0.0025929127052722557
sp|P41807|VATH_YEAST,2,478,0.0041841004184100415
sp|P46681|DLD2_YEAST,1,530,0.0018867924528301887
sp|P40363|SFGH_YEAST,1,299,0.0033444816053511705
sp|P40302|PSA6_YEAST,1,234,0.004273504273504274
sp|P45818|ROK1_YEAST,1,564,0.0017730496453900709
sp|P43585|VTC2_YEAST,1,828,0.0012077294685990338
sp|P47077|NOP9_YEAST,1,666,0.0015015015015015015
sp|P41920|YRB1_YEAST,1,201,0.004975124378109453
sp|P48564|YN35_YEAST,1,524,0.0019083969465648854
sp|P47039|BNA3_YEAST,1,444,0.0022522522522522522
sp|P40069|IMB4_YEAST,2,1113,0.0017969451931716084
sp|P47170|IML1_YEAST,2,1584,0.0012626262626262627
sp|P47044|YJF5_YEAST,1,245,0.004081632653061225
sp|P40354|NTA1_YEAST,1,457,0.002188183807439825
sp|P46971|PMT4_YEAST,1,762,0.0013123359580052493
sp|P43571|BST1_YEAST,1,1029,0.0009718172983479105
sp|P49435|APT1_YEAST,1,187,0.0053475935828877
sp|P41921|GSHR_YEAST,1,483,0.002070393374741201
sp|P43638|MHP1_YEAST,2,1398,0.001430615164520744
sp|P41809|HKR1_YEAST,1,1802,0.0005549389567147614
sp|P40529|AGE2_YEAST,1,298,0.003355704697986577
sp|P41940|MPG1_YEAST,2,361,0.00554016620498615
sp|P41338|THIL_YEAST,1,398,0.002512562814070352
sp|P47165|XPT1_YEAST,1,209,0.004784688995215311
sp|P40345|PDAT_YEAST,1,661,0.0015128593040847202
sp|P49723|RIR4_YEAST,1,345,0.002898550724637681
sp|P43611|YFK9_YEAST,1,510,0.00196078431372549
sp|P47075|VTC4_YEAST,3,721,0.004160887656033287
sp|P40506|PPCS_YEAST,1,365,0.0027397260273972603
sp|P42943|TCPH_YEAST,1,550,0.0018181818181818182
sp|P48567|PUS4_YEAST,1,403,0.0024813895781637717
sp|P49095|GCSP_YEAST,3,1034,0.0029013539651837525
sp|P47008|SFH5_YEAST,1,294,0.003401360544217687
sp|P41543|OST1_YEAST,1,476,0.0021008403361344537
sp|P48360|ADRO_YEAST,1,493,0.002028397565922921
sp|P47122|NPA3_YEAST,1,385,0.0025974025974025974
sp|P42842|EMW1_YEAST,1,904,0.0011061946902654867
sp|P40991|NOP2_YEAST,2,618,0.003236245954692557
sp|P47050|CUL8_YEAST,1,842,0.0011876484560570072
sp|P40850|MKT1_YEAST,1,830,0.0012048192771084338
sp|P41805|RL10_YEAST,1,221,0.004524886877828055
sp|P47025|MDV1_YEAST,2,714,0.0028011204481792717
sp|P48439|OST3_YEAST,1,350,0.002857142857142857
sp|P47150|RT07_YEAST,1,247,0.004048582995951417
sp|P41697|BUD6_YEAST,2,788,0.0025380710659898475
sp|P41813|FKH2_YEAST,1,862,0.001160092807424594
sp|P40340|TBP7_YEAST,3,1379,0.002175489485134155
sp|P41832|BNI1_YEAST,1,1953,0.0005120327700972862
sp|P40339|RFC4_YEAST,1,323,0.0030959752321981426
sp|P40557|EPS1_YEAST,2,701,0.0028530670470756064
sp|P40079|LCP5_YEAST,1,357,0.0028011204481792717
sp|P47176|BCA2_YEAST,3,376,0.007978723404255319
sp|P46676|SUM1_YEAST,1,1062,0.0009416195856873823
sp|P46672|G4P1_YEAST,2,376,0.005319148936170213
sp|P47047|MTR4_YEAST,3,1073,0.0027958993476234857
sp|P40553|DOT5_YEAST,2,215,0.009302325581395349
sp|P47190|PMT3_YEAST,1,753,0.0013280212483399733
sp|P40568|DSN1_YEAST,1,576,0.001736111111111111
sp|P43609|RSC8_YEAST,2,557,0.003590664272890485
sp|P40468|TAO3_YEAST,2,2376,0.0008417508417508417
sp|P40317|SOK1_YEAST,3,901,0.003329633740288568
sp|P47135|JSN1_YEAST,1,1091,0.0009165902841429881
sp|P47103|CYP7_YEAST,1,393,0.002544529262086514
sp|P48589|RS12_YEAST,3,143,0.02097902097902098
sp|P46973|HIT1_YEAST,1,164,0.006097560975609756
sp|P43123|UAP1_YEAST,1,477,0.0020964360587002098
sp|P41819|DIM1_YEAST,1,318,0.0031446540880503146
sp|P40364|MPM1_YEAST,1,252,0.003968253968253968
sp|P40535|ACA2_YEAST,1,587,0.0017035775127768314
sp|P40459|PANC_YEAST,1,309,0.003236245954692557
sp|P47079|TCPQ_YEAST,3,568,0.00528169014084507
sp|P40206|JLP2_YEAST,1,208,0.004807692307692308
sp|P41810|COPB_YEAST,3,973,0.003083247687564234
sp|P46655|SYEC_YEAST,1,708,0.0014124293785310734
sp|P44683|PGA4_YEAST,19,607,0.03130148270181219
sp|P48743|RFX1_YEAST,1,811,0.0012330456226880395
sp|P43579|IES1_YEAST,1,692,0.001445086705202312
sp|P43597|YFI6_YEAST,2,1233,0.0016220600162206002
sp|P49367|LYS4_YEAST,1,693,0.001443001443001443
sp|P40053|AIM9_YEAST,2,627,0.003189792663476874
sp|P40517|YRB2_YEAST,1,327,0.0030581039755351682
sp|P44374|SFG2_YEAST,8,843,0.009489916963226572
sp|P43574|GAT1_YEAST,1,510,0.00196078431372549
sp|P41895|T2FA_YEAST,4,735,0.005442176870748299
sp|P40022|YEM4_YEAST,1,185,0.005405405405405406
sp|P43603|LSB3_YEAST,1,459,0.002178649237472767
sp|P47019|ALB1_YEAST,1,175,0.005714285714285714
sp|P40485|SLM1_YEAST,1,686,0.0014577259475218659
sp|P40545|HIS4_YEAST,1,261,0.0038314176245210726
sp|P40474|QDR2_YEAST,2,542,0.0036900369003690036
sp|P43621|COPD_YEAST,2,546,0.003663003663003663
sp|P41910|MAF1_YEAST,1,395,0.002531645569620253
sp|P47120|DOHH_YEAST,1,325,0.003076923076923077
sp|P40457|MLP2_YEAST,3,1679,0.001786777843954735
sp|P43589|SAD1_YEAST,1,448,0.002232142857142857
sp|P46995|SET2_YEAST,1,733,0.001364256480218281
sp|P40897|OPT1_YEAST,1,799,0.0012515644555694619
sp|P40091|PEA2_YEAST,2,420,0.004761904761904762
sp|P40413|TCPE_YEAST,3,562,0.005338078291814947
sp|P47037|SMC3_YEAST,1,1230,0.0008130081300813008
sp|P48563|MON2_YEAST,1,1636,0.0006112469437652812
sp|P47035|NET1_YEAST,2,1189,0.001682085786375105
sp|P41698|BUD8_YEAST,1,603,0.001658374792703151
sp|P43556|RGD2_YEAST,2,714,0.0028011204481792717
sp|P43616|DUG1_YEAST,2,481,0.004158004158004158
sp|P46683|YAR1_YEAST,1,200,0.005
sp|P46680|AIP1_YEAST,1,615,0.0016260162601626016
sp|P40159|YNU8_YEAST,1,199,0.005025125628140704
sp|P40088|FTR1_YEAST,1,404,0.0024752475247524753
sp|P40989|FKS2_YEAST,1,1895,0.0005277044854881266
sp|P44983|UTR6_YEAST,4,1024,0.00390625
sp|P47143|ADK_YEAST,1,340,0.0029411764705882353
sp|P40825|SYA_YEAST,1,983,0.001017293997965412
sp|Q04418|RBA50_YEAST,1,439,0.002277904328018223
sp|Q08208|NOP12_YEAST,1,459,0.002178649237472767
sp|Q04183|TR120_YEAST,1,1289,0.0007757951900698216
sp|Q02630|NU116_YEAST,1,1113,0.0008984725965858042
sp|Q04067|EIF3G_YEAST,1,274,0.0036496350364963502
sp|P53738|TR112_YEAST,1,135,0.007407407407407408
sp|Q06188|YL455_YEAST,1,304,0.003289473684210526
sp|Q03435|NHP10_YEAST,1,203,0.0049261083743842365
sp|Q08748|YO296_YEAST,1,1289,0.0007757951900698216
sp|Q05583|CIAO1_YEAST,1,330,0.0030303030303030303
sp|P53131|PRP43_YEAST,1,767,0.001303780964797914
sp|P53128|MTHR2_YEAST,1,600,0.0016666666666666668
sp|Q04951|SCW10_YEAST,1,389,0.002570694087403599
sp|Q08971|YP225_YEAST,1,146,0.00684931506849315
sp|Q02784|GLRX5_YEAST,1,150,0.006666666666666667
sp|Q03430|RSM28_YEAST,1,361,0.002770083102493075
sp|Q04432|HSP31_YEAST,1,237,0.004219409282700422
sp|P53246|ENV11_YEAST,1,860,0.0011627906976744186
sp|Q04675|SEN15_YEAST,1,128,0.0078125
sp|P54113|PUR91_YEAST,2,591,0.00338409475465313
sp|Q03774|TRM82_YEAST,1,444,0.0022522522522522522
sp|Q04305|UTP15_YEAST,1,513,0.001949317738791423
sp|P53889|FMP41_YEAST,1,259,0.003861003861003861
sp|Q02948|BECN1_YEAST,1,557,0.0017953321364452424
sp|Q02648|TRM44_YEAST,1,567,0.001763668430335097
sp|P53730|ALG12_YEAST,1,551,0.0018148820326678765
sp|Q00684|CDC14_YEAST,1,551,0.0018148820326678765
sp|Q05931|HSP7Q_YEAST,1,657,0.0015220700152207
sp|Q08157|YOL19_YEAST,1,551,0.0018148820326678765
sp|Q06833|YP091_YEAST,1,770,0.0012987012987012987
sp|Q06689|YL413_YEAST,2,675,0.002962962962962963
sp|Q06697|CDC73_YEAST,1,393,0.002544529262086514
sp|Q02785|PDR12_YEAST,3,1511,0.001985440105890139
sp|Q04772|IRC21_YEAST,1,201,0.004975124378109453
sp|Q05775|EIF3J_YEAST,1,265,0.0037735849056603774
sp|P53735|ZRG17_YEAST,1,605,0.001652892561983471
sp|Q06010|STE23_YEAST,1,1027,0.0009737098344693282
sp|P53333|CWC22_YEAST,1,577,0.0017331022530329288
sp|P52593|NU188_YEAST,3,1655,0.0018126888217522659
sp|Q02767|VPS28_YEAST,1,242,0.004132231404958678
sp|Q03940|RUVB1_YEAST,3,463,0.0064794816414686825
sp|P50094|IMDH4_YEAST,2,524,0.003816793893129771
sp|Q05580|YD266_YEAST,1,639,0.001564945226917058
sp|P52891|NUP84_YEAST,1,726,0.0013774104683195593
sp|P53731|ARPC2_YEAST,1,342,0.0029239766081871343
sp|Q06385|VPS74_YEAST,3,345,0.008695652173913044
sp|Q06522|YP147_YEAST,1,304,0.003289473684210526
sp|Q02863|UBP16_YEAST,1,499,0.002004008016032064
sp|Q08224|THI20_YEAST,1,551,0.0018148820326678765
sp|P53865|CNM67_YEAST,1,581,0.0017211703958691911
sp|Q04623|ECM18_YEAST,1,453,0.002207505518763797
sp|Q03496|TR732_YEAST,1,1420,0.0007042253521126761
sp|Q04651|ERV41_YEAST,1,352,0.002840909090909091
sp|P50095|IMDH3_YEAST,2,523,0.0038240917782026767
sp|P53254|UTP22_YEAST,1,1237,0.0008084074373484236
sp|Q07555|YD129_YEAST,1,291,0.003436426116838488
