Protein,Peptide Count,Protein Length,Normalized Peptide Count
sp|P23202|URE2_YEAST,2,354,0.005649717514124294
sp|P21375|OSM1_YEAST,6,501,0.011976047904191617
sp|P25628|ARE1_YEAST,1,610,0.001639344262295082
sp|P20486|CKS1_YEAST,1,150,0.006666666666666667
sp|P27882|ERV1_YEAST,1,189,0.005291005291005291
sp|P22213|SLY1_YEAST,7,666,0.010510510510510511
sp|P20107|ZRC1_YEAST,1,442,0.0022624434389140274
sp|P22204|DBF2_YEAST,1,572,0.0017482517482517483
sp|P21771|RT28_YEAST,2,286,0.006993006993006993
sp|P20433|RPB4_YEAST,3,221,0.013574660633484163
sp|P26755|RFA3_YEAST,3,122,0.02459016393442623
sp|P25369|LSB5_YEAST,1,354,0.002824858757062147
sp|P26263|PDC6_YEAST,2,563,0.003552397868561279
sp|P25560|RER1_YEAST,1,188,0.005319148936170213
sp|P29496|MCM5_YEAST,4,775,0.005161290322580645
sp|P25638|TAH1_YEAST,2,111,0.018018018018018018
sp|P21242|PSA7_YEAST,6,288,0.020833333333333332
sp|P21182|DCAM_YEAST,2,396,0.005050505050505051
sp|P25040|TSR4_YEAST,9,408,0.022058823529411766
sp|P29703|FNTA_YEAST,3,316,0.00949367088607595
sp|P23250|RPI1_YEAST,1,407,0.002457002457002457
sp|P27472|GYS2_YEAST,8,705,0.011347517730496455
sp|P20050|HOP1_YEAST,1,605,0.001652892561983471
sp|P22276|RPC2_YEAST,8,1149,0.006962576153176675
sp|P20606|SAR1_YEAST,8,190,0.042105263157894736
sp|P25626|IMG1_YEAST,4,169,0.023668639053254437
sp|P25358|ELO2_YEAST,3,347,0.008645533141210375
sp|P25451|PSB3_YEAST,5,205,0.024390243902439025
sp|P25586|KRR1_YEAST,4,316,0.012658227848101266
sp|P25642|IMG2_YEAST,3,146,0.02054794520547945
sp|P25364|HCM1_YEAST,1,564,0.0017730496453900709
sp|P29055|TF2B_YEAST,2,345,0.005797101449275362
sp|O74700|TIM9_YEAST,2,87,0.022988505747126436
sp|P25365|SED4_YEAST,1,1065,0.0009389671361502347
sp|P25336|MSH3_YEAST,1,1018,0.0009823182711198428
sp|P21147|ACO1_YEAST,6,510,0.011764705882352941
sp|P28789|HEM3_YEAST,6,327,0.01834862385321101
sp|P22217|TRX1_YEAST,9,103,0.08737864077669903
sp|P29366|BEM1_YEAST,2,551,0.003629764065335753
sp|P25348|RM32_YEAST,1,183,0.00546448087431694
sp|P27999|RPB9_YEAST,4,122,0.03278688524590164
sp|P22696|ESS1_YEAST,4,170,0.023529411764705882
sp|P22768|ASSY_YEAST,5,420,0.011904761904761904
sp|P21560|CBP3_YEAST,3,335,0.008955223880597015
sp|P22023|KRE5_YEAST,6,1365,0.004395604395604396
sp|P25631|YCU1_YEAST,7,222,0.03153153153153153
sp|P29704|FDFT_YEAST,12,444,0.02702702702702703
sp|P20051|PYRC_YEAST,11,364,0.03021978021978022
sp|P25573|MGR1_YEAST,5,417,0.011990407673860911
sp|P28273|OPLA_YEAST,18,1286,0.013996889580093312
sp|P24521|ERG8_YEAST,3,451,0.0066518847006651885
sp|P22209|KIN3_YEAST,1,435,0.0022988505747126436
sp|P27810|KTR1_YEAST,10,393,0.02544529262086514
sp|P25379|STDH_YEAST,7,360,0.019444444444444445
sp|P25617|YCQ6_YEAST,4,290,0.013793103448275862
sp|P25367|RNQ1_YEAST,6,405,0.014814814814814815
sp|P27929|NAM9_YEAST,3,486,0.006172839506172839
sp|P25615|DPO4_YEAST,1,582,0.001718213058419244
sp|P25037|UBP1_YEAST,8,809,0.009888751545117428
sp|P23585|HXT2_YEAST,1,541,0.0018484288354898336
sp|P28707|SBA1_YEAST,6,216,0.027777777777777776
sp|P22146|GAS1_YEAST,13,559,0.023255813953488372
sp|P20084|RM33_YEAST,1,86,0.011627906976744186
sp|P25332|RBSK_YEAST,2,333,0.006006006006006006
sp|P29469|MCM2_YEAST,6,868,0.0069124423963133645
sp|P22803|TRX2_YEAST,7,104,0.0673076923076923
sp|P26793|FEN1_YEAST,4,382,0.010471204188481676
sp|P22936|APN1_YEAST,3,367,0.008174386920980926
sp|P23615|SPT6_YEAST,22,1451,0.015161957270847692
sp|P28496|LAC1_YEAST,3,418,0.007177033492822967
sp|P23641|MPCP_YEAST,11,311,0.03536977491961415
sp|P21827|RCC1_YEAST,9,482,0.01867219917012448
sp|P23639|PSA2_YEAST,8,250,0.032
sp|P25372|TRX3_YEAST,4,127,0.031496062992125984
sp|P25045|LCB1_YEAST,10,558,0.017921146953405017
sp|P22133|MDHC_YEAST,3,377,0.007957559681697613
sp|P23291|KC11_YEAST,6,538,0.011152416356877323
sp|P21957|OPI1_YEAST,2,404,0.0049504950495049506
sp|P29311|BMH1_YEAST,4,267,0.0149812734082397
sp|P24783|DBP2_YEAST,17,546,0.031135531135531136
sp|P27614|CBPS_YEAST,9,576,0.015625
sp|P21373|UTR1_YEAST,3,530,0.005660377358490566
sp|P23542|AATC_YEAST,20,418,0.04784688995215311
sp|P25371|ADP1_YEAST,4,1049,0.0038131553860819827
sp|P20448|DBP4_YEAST,11,770,0.014285714285714285
sp|P20604|PP11_YEAST,7,311,0.022508038585209004
sp|P21374|ISY1_YEAST,1,235,0.00425531914893617
sp|P25555|GBP2_YEAST,6,427,0.01405152224824356
sp|P20447|DBP3_YEAST,14,523,0.02676864244741874
sp|P28319|CWP1_YEAST,6,239,0.02510460251046025
sp|P27466|KCC1_YEAST,3,446,0.006726457399103139
sp|P23254|TKT1_YEAST,32,680,0.047058823529411764
sp|P22203|VATE_YEAST,21,233,0.09012875536480687
sp|P23638|PSA3_YEAST,9,258,0.03488372093023256
sp|P27705|MIG1_YEAST,3,504,0.005952380952380952
sp|P22211|NPR1_YEAST,2,790,0.002531645569620253
sp|P25339|PUF4_YEAST,6,888,0.006756756756756757
sp|P20049|TYR1_YEAST,3,452,0.00663716814159292
sp|P23292|KC12_YEAST,9,546,0.016483516483516484
sp|P21304|PWP1_YEAST,12,576,0.020833333333333332
sp|P29029|CHIT_YEAST,3,562,0.005338078291814947
sp|P25374|NFS1_YEAST,4,497,0.008048289738430584
sp|P25385|BOS1_YEAST,4,244,0.01639344262295082
sp|P21965|MCK1_YEAST,15,375,0.04
sp|P25375|PRTD_YEAST,16,712,0.02247191011235955
sp|P25582|SPB1_YEAST,6,841,0.007134363852556481
sp|P25651|CSM1_YEAST,1,190,0.005263157894736842
sp|P21954|IDHP_YEAST,19,428,0.04439252336448598
sp|P25654|YCY0_YEAST,3,182,0.016483516483516484
sp|P21269|CCA1_YEAST,7,546,0.01282051282051282
sp|P25386|USO1_YEAST,21,1790,0.011731843575418994
sp|P26754|RFA2_YEAST,5,273,0.018315018315018316
sp|P25583|KAR4_YEAST,1,335,0.0029850746268656717
sp|P28274|URA7_YEAST,24,579,0.04145077720207254
sp|P25043|PSB2_YEAST,3,261,0.011494252873563218
sp|P23337|GYS1_YEAST,7,708,0.009887005649717515
sp|P25719|CYPC_YEAST,9,182,0.04945054945054945
sp|P22804|BET1_YEAST,3,142,0.02112676056338028
sp|P22082|SNF2_YEAST,3,1703,0.0017615971814445098
sp|P25039|EFGM_YEAST,4,761,0.005256241787122208
sp|P21524|RIR1_YEAST,16,888,0.018018018018018018
sp|P25612|AAD3_YEAST,1,363,0.0027548209366391185
sp|P23900|FPS1_YEAST,1,669,0.0014947683109118087
sp|P25340|ERG4_YEAST,5,473,0.010570824524312896
sp|P21243|PSA1_YEAST,10,252,0.03968253968253968
sp|P23642|VAN1_YEAST,3,535,0.005607476635514018
sp|P25655|NOT1_YEAST,19,2108,0.009013282732447819
sp|P22579|SIN3_YEAST,11,1536,0.007161458333333333
sp|P28321|MGLL_YEAST,7,313,0.022364217252396165
sp|P25632|RSC6_YEAST,3,483,0.006211180124223602
sp|P20459|IF2A_YEAST,18,304,0.05921052631578947
sp|P20081|FKBP_YEAST,12,114,0.10526315789473684
sp|P25441|RPC4_YEAST,4,422,0.009478672985781991
sp|P27809|KRE2_YEAST,12,442,0.027149321266968326
sp|P22517|KCC2_YEAST,3,447,0.006711409395973154
sp|P28625|YIM1_YEAST,8,365,0.021917808219178082
sp|P23776|EXG1_YEAST,13,448,0.029017857142857144
sp|P22141|PSB4_YEAST,5,198,0.025252525252525252
sp|P28007|GAR1_YEAST,6,205,0.02926829268292683
sp|P25368|RRP7_YEAST,2,297,0.006734006734006734
sp|P21801|SDHB_YEAST,2,266,0.007518796992481203
sp|P25294|SIS1_YEAST,18,352,0.05113636363636364
sp|P25303|SCJ1_YEAST,6,377,0.015915119363395226
sp|P21734|UBC1_YEAST,4,215,0.018604651162790697
sp|P25644|PAT1_YEAST,8,796,0.010050251256281407
sp|P24276|SSD1_YEAST,22,1250,0.0176
sp|P28834|IDH1_YEAST,9,360,0.025
sp|P24279|MCM3_YEAST,13,971,0.013388259526261586
sp|P23724|PSB6_YEAST,5,241,0.02074688796680498
sp|P25635|PWP2_YEAST,7,923,0.007583965330444204
sp|P23293|BUR1_YEAST,1,657,0.0015220700152207
sp|P29453|RL8B_YEAST,6,256,0.0234375
sp|P27476|NSR1_YEAST,17,414,0.04106280193236715
sp|P27616|PUR7_YEAST,21,306,0.06862745098039216
sp|P25296|CANB_YEAST,6,175,0.03428571428571429
sp|P21264|PUR6_YEAST,27,571,0.047285464098073555
sp|P28272|PYRD_YEAST,19,314,0.06050955414012739
sp|P22147|XRN1_YEAST,39,1528,0.025523560209424083
sp|P26786|RS7A_YEAST,16,190,0.08421052631578947
sp|P25623|SYP1_YEAST,12,870,0.013793103448275862
sp|P27692|SPT5_YEAST,27,1063,0.02539981185324553
sp|P22336|RFA1_YEAST,13,621,0.020933977455716585
sp|P25574|EMC1_YEAST,10,760,0.013157894736842105
sp|P25847|MSH2_YEAST,4,964,0.004149377593360996
sp|P21538|REB1_YEAST,7,810,0.008641975308641974
sp|P22138|RPA2_YEAST,28,1203,0.023275145469659187
sp|P20676|NUP1_YEAST,6,1076,0.0055762081784386614
sp|P24031|PPA3_YEAST,4,467,0.008565310492505354
sp|P25567|SRO9_YEAST,17,434,0.03917050691244239
sp|P25293|NAP1_YEAST,13,417,0.03117505995203837
sp|P25605|ILV6_YEAST,17,309,0.05501618122977346
sp|P20967|ODO1_YEAST,24,1014,0.023668639053254437
sp|P25087|ERG6_YEAST,21,383,0.05483028720626632
sp|P28777|AROC_YEAST,20,376,0.05319148936170213
sp|P26637|SYLC_YEAST,62,1090,0.05688073394495413
sp|P25491|MAS5_YEAST,23,409,0.05623471882640587
sp|P20449|DBP5_YEAST,26,482,0.05394190871369295
sp|P28241|IDH2_YEAST,16,369,0.04336043360433604
sp|P25382|NLE1_YEAST,4,515,0.007766990291262136
sp|P21576|VPS1_YEAST,32,704,0.045454545454545456
sp|P22515|UBA1_YEAST,41,1024,0.0400390625
sp|P24583|KPC1_YEAST,5,1151,0.004344048653344918
sp|P25349|YCP4_YEAST,12,247,0.048582995951417005
sp|P23201|SPA2_YEAST,20,1466,0.013642564802182811
sp|P29468|PAP_YEAST,8,568,0.014084507042253521
sp|P22137|CLH_YEAST,55,1653,0.03327283726557774
sp|P29952|MPI_YEAST,19,429,0.04428904428904429
sp|P26783|RS5_YEAST,31,225,0.13777777777777778
sp|P25443|RS2_YEAST,25,254,0.0984251968503937
sp|P26321|RL5_YEAST,15,297,0.050505050505050504
sp|P32504|CBF3A_YEAST,1,956,0.0010460251046025104
sp|P33891|TIP20_YEAST,1,701,0.0014265335235378032
sp|P32830|TIM12_YEAST,1,109,0.009174311926605505
sp|P39535|PHO90_YEAST,1,881,0.0011350737797956867
sp|P35209|SPT21_YEAST,1,758,0.0013192612137203166
sp|P38784|VMA22_YEAST,3,181,0.016574585635359115
sp|P31381|FUN26_YEAST,1,517,0.0019342359767891683
sp|P38885|AIM46_YEAST,1,310,0.0032258064516129032
sp|P39987|HSP7E_YEAST,1,644,0.0015527950310559005
sp|P38615|RIM11_YEAST,2,370,0.005405405405405406
sp|P38193|PP4R2_YEAST,1,441,0.0022675736961451248
sp|P34110|VPS35_YEAST,1,944,0.001059322033898305
sp|P39682|PRP39_YEAST,2,629,0.003179650238473768
sp|P38884|AIM18_YEAST,2,321,0.006230529595015576
sp|P38242|ALG14_YEAST,1,237,0.004219409282700422
sp|P35729|NU120_YEAST,1,1037,0.0009643201542912247
sp|P38241|SLT11_YEAST,2,364,0.005494505494505495
sp|P38146|YPT10_YEAST,1,199,0.005025125628140704
sp|P38555|YPT31_YEAST,2,223,0.008968609865470852
sp|P32524|PRP21_YEAST,1,280,0.0035714285714285713
sp|P36094|SPC42_YEAST,1,363,0.0027548209366391185
sp|P38836|ECM14_YEAST,2,430,0.004651162790697674
sp|P32502|EI2BB_YEAST,4,381,0.010498687664041995
sp|P33894|STE13_YEAST,1,931,0.0010741138560687433
sp|P36088|FRMSR_YEAST,1,180,0.005555555555555556
sp|P32642|GLRX4_YEAST,2,244,0.00819672131147541
sp|P32570|MED22_YEAST,1,121,0.008264462809917356
sp|P38850|RT107_YEAST,2,1070,0.001869158878504673
sp|P39081|PCF11_YEAST,3,626,0.004792332268370607
sp|P38261|EXO84_YEAST,1,753,0.0013280212483399733
sp|P38283|SLI15_YEAST,1,698,0.0014326647564469914
sp|P35179|SC61G_YEAST,1,80,0.0125
sp|P38875|GPI16_YEAST,3,610,0.004918032786885246
sp|P32793|YSC84_YEAST,2,468,0.004273504273504274
sp|P36048|SN114_YEAST,2,1008,0.001984126984126984
sp|P38930|CSK2C_YEAST,3,258,0.011627906976744186
sp|P38962|TVP23_YEAST,1,199,0.005025125628140704
sp|P32179|MET22_YEAST,4,357,0.011204481792717087
sp|P36147|PAM17_YEAST,1,197,0.005076142131979695
sp|P32529|RPA12_YEAST,1,125,0.008
sp|P38342|TSC10_YEAST,4,320,0.0125
sp|P34162|MED20_YEAST,1,210,0.004761904761904762
sp|P38138|GLU2A_YEAST,7,954,0.007337526205450734
sp|P35202|THI80_YEAST,4,319,0.012539184952978056
sp|P38295|MCFS2_YEAST,7,451,0.015521064301552107
sp|P38697|IMDH2_YEAST,3,523,0.0057361376673040155
sp|P36154|AIM29_YEAST,2,155,0.012903225806451613
sp|P36144|RL1D1_YEAST,2,274,0.0072992700729927005
sp|P32472|FKBP2_YEAST,4,135,0.02962962962962963
sp|P38797|PP2C7_YEAST,4,343,0.011661807580174927
sp|P38869|SVP26_YEAST,2,228,0.008771929824561403
sp|P33309|DOM34_YEAST,1,386,0.0025906735751295338
sp|P39692|MET10_YEAST,3,1035,0.002898550724637681
sp|P33754|SEC66_YEAST,2,206,0.009708737864077669
sp|P39742|SEC72_YEAST,2,193,0.010362694300518135
sp|P38248|ECM33_YEAST,5,429,0.011655011655011656
sp|P32496|RPN12_YEAST,6,274,0.021897810218978103
sp|P32803|EMP24_YEAST,5,203,0.024630541871921183
sp|P32478|HS150_YEAST,1,413,0.002421307506053269
sp|P38886|RPN10_YEAST,7,268,0.026119402985074626
sp|P38361|PHO89_YEAST,1,574,0.0017421602787456446
sp|P32569|MED17_YEAST,1,687,0.001455604075691412
sp|P32259|MED16_YEAST,2,974,0.002053388090349076
sp|P32525|ECM25_YEAST,3,599,0.005008347245409015
sp|P36018|YPT52_YEAST,5,234,0.021367521367521368
sp|P34253|KTI12_YEAST,1,313,0.003194888178913738
sp|P38167|ECM21_YEAST,2,1117,0.0017905102954341987
sp|P39966|PP2C2_YEAST,3,464,0.00646551724137931
sp|P36161|NU133_YEAST,4,1157,0.003457216940363008
sp|P34221|PP2C3_YEAST,2,468,0.004273504273504274
sp|P36123|SA190_YEAST,3,1033,0.002904162633107454
sp|P32602|SEC17_YEAST,12,292,0.0410958904109589
sp|P36064|COXM1_YEAST,3,111,0.02702702702702703
sp|P32626|ENOPH_YEAST,5,227,0.022026431718061675
sp|P36141|FMP46_YEAST,1,133,0.007518796992481203
sp|P39538|UBP12_YEAST,5,1254,0.003987240829346092
sp|P36080|RRP14_YEAST,4,434,0.009216589861751152
sp|P38429|SAP30_YEAST,1,201,0.004975124378109453
sp|P38237|UBP14_YEAST,7,781,0.008962868117797696
sp|P34247|UTP11_YEAST,2,250,0.008
sp|P33750|DCA13_YEAST,3,489,0.006134969325153374
sp|P38244|M28P1_YEAST,3,976,0.0030737704918032786
sp|P38932|VPS45_YEAST,4,577,0.006932409012131715
sp|P38759|VPS29_YEAST,4,282,0.014184397163120567
sp|P36105|RL14A_YEAST,1,138,0.007246376811594203
sp|P32523|PRP19_YEAST,5,503,0.009940357852882704
sp|P38314|SDS24_YEAST,5,527,0.009487666034155597
sp|P32861|UGPA1_YEAST,18,499,0.036072144288577156
sp|P32453|ATP11_YEAST,6,318,0.018867924528301886
sp|P36047|SDS22_YEAST,9,338,0.026627218934911243
sp|P36114|YKR18_YEAST,14,725,0.019310344827586208
sp|P33442|RS3A1_YEAST,6,255,0.023529411764705882
sp|P35195|ECM15_YEAST,1,104,0.009615384615384616
sp|P38754|RL14B_YEAST,1,138,0.007246376811594203
sp|P38966|YD089_YEAST,4,869,0.004602991944764097
sp|P38736|GOSR1_YEAST,6,223,0.026905829596412557
sp|P38688|SRP72_YEAST,7,640,0.0109375
sp|P39990|SNU13_YEAST,4,126,0.031746031746031744
sp|P38089|PP2C4_YEAST,2,393,0.005089058524173028
sp|P38334|TRS20_YEAST,1,175,0.005714285714285714
sp|P39685|PO152_YEAST,9,1337,0.006731488406881077
sp|P32462|ERG24_YEAST,2,438,0.0045662100456621
sp|P33297|PRS6A_YEAST,23,434,0.052995391705069124
sp|P34160|NCBP1_YEAST,13,861,0.015098722415795587
sp|P38121|DPOA2_YEAST,8,705,0.011347517730496455
sp|P35182|PP2C1_YEAST,3,281,0.010676156583629894
sp|P38986|ASPG1_YEAST,8,381,0.02099737532808399
sp|P38068|GLRX7_YEAST,3,203,0.014778325123152709
sp|P34077|NIC96_YEAST,6,839,0.007151370679380214
sp|P32497|EIF3C_YEAST,24,812,0.029556650246305417
sp|P38825|TOM71_YEAST,7,639,0.010954616588419406
sp|P32590|HSP79_YEAST,9,693,0.012987012987012988
sp|P32380|SP110_YEAST,7,944,0.007415254237288136
sp|P32841|RE114_YEAST,1,428,0.002336448598130841
sp|P32897|TIM23_YEAST,7,222,0.03153153153153153
sp|P39743|RV167_YEAST,12,482,0.024896265560165973
sp|P32644|ECM32_YEAST,4,1121,0.003568242640499554
sp|P38821|DNPEP_YEAST,5,490,0.01020408163265306
sp|P38902|RPB11_YEAST,2,120,0.016666666666666666
sp|P35189|TAF14_YEAST,3,244,0.012295081967213115
sp|P38968|SEC31_YEAST,30,1273,0.02356637863315004
sp|P38985|SRP14_YEAST,4,146,0.0273972602739726
sp|P33416|HSP78_YEAST,25,811,0.030826140567200986
sp|P39516|RS14B_YEAST,2,138,0.014492753623188406
sp|P38720|6PGD1_YEAST,26,489,0.053169734151329244
sp|P38226|CST26_YEAST,1,397,0.0025188916876574307
sp|P32583|SRP40_YEAST,4,406,0.009852216748768473
sp|P32501|EI2BE_YEAST,13,712,0.018258426966292134
sp|P38804|SDO1L_YEAST,2,111,0.018018018018018018
sp|P36095|VPS24_YEAST,2,224,0.008928571428571428
sp|P38959|VPS41_YEAST,1,992,0.0010080645161290322
sp|P32628|RAD23_YEAST,11,398,0.02763819095477387
sp|P36000|AP1B1_YEAST,3,726,0.004132231404958678
sp|P32335|MSS51_YEAST,6,436,0.013761467889908258
sp|P38737|ECM29_YEAST,24,1868,0.01284796573875803
sp|P38626|NCB5R_YEAST,15,284,0.0528169014084507
sp|P39727|ERV46_YEAST,4,415,0.00963855421686747
sp|P32468|CDC12_YEAST,12,407,0.029484029484029485
sp|P35194|UTP20_YEAST,17,2493,0.00681909346169274
sp|P38009|PUR92_YEAST,29,592,0.048986486486486486
sp|P36139|PET10_YEAST,5,283,0.0176678445229682
sp|P38828|LSM12_YEAST,4,187,0.0213903743315508
sp|P32787|MG101_YEAST,7,269,0.026022304832713755
sp|P32589|HSP7F_YEAST,56,693,0.08080808080808081
sp|P35180|TOM20_YEAST,7,183,0.03825136612021858
sp|P31380|FUN30_YEAST,8,1131,0.007073386383731211
sp|P39931|SS120_YEAST,3,234,0.01282051282051282
sp|P32915|SC61A_YEAST,4,480,0.008333333333333333
sp|P32913|VPS17_YEAST,4,551,0.007259528130671506
sp|P38781|RSC30_YEAST,3,883,0.0033975084937712344
sp|P39936|IF4F2_YEAST,8,914,0.0087527352297593
sp|P32767|KA122_YEAST,1,1081,0.0009250693802035153
sp|P39938|RS26A_YEAST,1,119,0.008403361344537815
sp|P38911|FKBP3_YEAST,14,411,0.0340632603406326
sp|P32558|SPT16_YEAST,25,1035,0.024154589371980676
sp|P33298|PRS6B_YEAST,14,428,0.03271028037383177
sp|P38264|PHO88_YEAST,12,188,0.06382978723404255
sp|P39533|ACON2_YEAST,12,789,0.015209125475285171
sp|P32319|VPS10_YEAST,26,1579,0.016466117796073463
sp|P38181|NU170_YEAST,6,1502,0.0039946737683089215
sp|P38328|ARPC1_YEAST,8,384,0.020833333333333332
sp|P39705|NUP60_YEAST,9,539,0.016697588126159554
sp|P38086|RDH54_YEAST,5,958,0.005219206680584551
sp|P36136|SHB17_YEAST,11,271,0.04059040590405904
sp|P39939|RS26B_YEAST,2,119,0.01680672268907563
sp|P38687|SRP68_YEAST,11,599,0.018363939899833055
sp|P36008|EF1G2_YEAST,30,412,0.07281553398058252
sp|P36046|MIA40_YEAST,9,403,0.022332506203473945
sp|P32458|CDC11_YEAST,7,415,0.016867469879518072
sp|P32342|SRP21_YEAST,4,167,0.023952095808383235
sp|P31539|HS104_YEAST,50,908,0.05506607929515418
sp|P38249|EIF3A_YEAST,53,964,0.054979253112033194
sp|P36017|VPS21_YEAST,7,210,0.03333333333333333
sp|P39935|IF4F1_YEAST,27,952,0.028361344537815126
sp|P32500|NDC1_YEAST,1,655,0.0015267175572519084
sp|P36090|ANR2_YEAST,1,516,0.001937984496124031
sp|P38256|YBU6_YEAST,1,230,0.004347826086956522
sp|P36149|BET3_YEAST,1,193,0.0051813471502590676
sp|P36146|LAS1_YEAST,1,502,0.00199203187250996
sp|P38803|IPI1_YEAST,2,334,0.005988023952095809
sp|P33753|TRM2_YEAST,2,639,0.003129890453834116
sp|P39995|EAF5_YEAST,1,279,0.0035842293906810036
sp|P38139|LDH1_YEAST,1,375,0.0026666666666666666
sp|P34240|ZRT3_YEAST,1,503,0.0019880715705765406
sp|P32600|TOR2_YEAST,1,2474,0.0004042037186742118
sp|P31374|PSK1_YEAST,1,1356,0.0007374631268436578
sp|P32048|SYKM_YEAST,1,576,0.001736111111111111
sp|P32578|SIP1_YEAST,1,815,0.001226993865030675
sp|P32336|NUD1_YEAST,1,851,0.0011750881316098707
sp|P38180|YBI1_YEAST,1,368,0.002717391304347826
sp|P38274|HSL7_YEAST,1,827,0.0012091898428053204
sp|P37254|PABS_YEAST,2,787,0.0025412960609911056
sp|P38746|YLF2_YEAST,1,405,0.0024691358024691358
sp|P36145|T2EB_YEAST,1,328,0.003048780487804878
sp|P36973|APT2_YEAST,1,181,0.0055248618784530384
sp|P33751|PAD1_YEAST,1,242,0.004132231404958678
sp|P38336|POP4_YEAST,1,279,0.0035842293906810036
sp|P36120|DBP7_YEAST,1,742,0.0013477088948787063
sp|P38162|YBK7_YEAST,1,196,0.00510204081632653
sp|P39955|SAP1_YEAST,1,897,0.0011148272017837235
sp|P36036|YRA2_YEAST,1,203,0.0049261083743842365
sp|P39996|GTT3_YEAST,1,337,0.002967359050445104
sp|P34243|HCS1_YEAST,1,683,0.0014641288433382138
sp|P38325|OM14_YEAST,1,134,0.007462686567164179
sp|P38348|HSM3_YEAST,1,480,0.0020833333333333333
sp|P34250|SEG2_YEAST,1,1132,0.0008833922261484099
sp|P33448|TOM6_YEAST,3,61,0.04918032786885246
sp|P38070|YPK3_YEAST,1,525,0.0019047619047619048
sp|P32639|BRR2_YEAST,2,2163,0.0009246417013407304
sp|P36156|GTO2_YEAST,1,370,0.002702702702702703
sp|P32656|CHAC_YEAST,1,232,0.004310344827586207
sp|P38767|ERC1_YEAST,1,581,0.0017211703958691911
sp|P34111|TFC3_YEAST,1,1160,0.0008620689655172414
sp|P36130|CAF4_YEAST,1,643,0.0015552099533437014
sp|P36523|RM15_YEAST,2,253,0.007905138339920948
sp|P34220|YBF5_YEAST,1,418,0.0023923444976076554
sp|P38067|UGA2_YEAST,1,497,0.002012072434607646
sp|P39984|HAT2_YEAST,2,401,0.004987531172069825
sp|P34163|TGL1_YEAST,3,548,0.005474452554744526
sp|P32806|GYP6_YEAST,1,458,0.002183406113537118
sp|P36106|BYE1_YEAST,1,594,0.0016835016835016834
sp|P38961|RRP8_YEAST,2,392,0.00510204081632653
sp|P33334|PRP8_YEAST,1,2413,0.0004144218814753419
sp|P38756|YHG3_YEAST,2,429,0.004662004662004662
sp|P38703|LAG1_YEAST,1,411,0.0024330900243309003
sp|P36532|RM37_YEAST,1,105,0.009523809523809525
sp|P39523|YM11_YEAST,1,943,0.0010604453870625664
sp|P38691|KSP1_YEAST,1,1029,0.0009718172983479105
sp|P38745|YHB7_YEAST,1,532,0.0018796992481203006
sp|P36527|RM28_YEAST,1,147,0.006802721088435374
sp|P38768|PIH1_YEAST,2,344,0.005813953488372093
sp|P32364|SMY1_YEAST,2,656,0.003048780487804878
sp|P38716|YHR2_YEAST,1,378,0.0026455026455026454
sp|P32378|COQ2_YEAST,1,372,0.002688172043010753
sp|P38276|YBY7_YEAST,1,179,0.00558659217877095
sp|P38306|YB47_YEAST,1,217,0.004608294930875576
sp|P39011|BEM4_YEAST,1,633,0.001579778830963665
sp|P38990|SAK1_YEAST,1,1142,0.0008756567425569177
sp|P34248|YKK0_YEAST,1,587,0.0017035775127768314
sp|P38620|KPR2_YEAST,2,318,0.006289308176100629
sp|P39006|PSD1_YEAST,2,500,0.004
sp|P34078|LTV1_YEAST,1,463,0.0021598272138228943
sp|P36009|DHR2_YEAST,1,735,0.0013605442176870747
sp|P36039|EMC3_YEAST,1,253,0.003952569169960474
sp|P36083|YKH5_YEAST,1,450,0.0022222222222222222
sp|P38151|PBP2_YEAST,1,413,0.002421307506053269
sp|P32914|SPT4_YEAST,1,102,0.00980392156862745
sp|P38732|EFM1_YEAST,9,585,0.015384615384615385
sp|P39112|DSS1_YEAST,1,969,0.0010319917440660474
sp|P32601|DSS4_YEAST,1,143,0.006993006993006993
sp|P38819|ERP5_YEAST,1,212,0.0047169811320754715
sp|P35127|UBL1_YEAST,2,236,0.00847457627118644
sp|P39105|PLB1_YEAST,1,664,0.0015060240963855422
sp|P39521|FHL1_YEAST,2,936,0.002136752136752137
sp|P38355|YB8B_YEAST,2,427,0.00468384074941452
sp|P36068|SHE2_YEAST,3,246,0.012195121951219513
sp|P32855|SEC8_YEAST,2,1065,0.0018779342723004694
sp|P38616|YGP1_YEAST,3,354,0.00847457627118644
sp|P38079|YRO2_YEAST,1,344,0.0029069767441860465
sp|P38116|ARL1_YEAST,1,183,0.00546448087431694
sp|P38871|SSP1_YEAST,1,571,0.0017513134851138354
sp|P38604|ERG7_YEAST,2,731,0.0027359781121751026
sp|P38829|YHS2_YEAST,1,231,0.004329004329004329
sp|P38826|ORC6_YEAST,1,435,0.0022988505747126436
sp|P38801|LRP1_YEAST,1,184,0.005434782608695652
sp|P32329|YPS1_YEAST,1,569,0.0017574692442882249
sp|P37293|NAT2_YEAST,1,288,0.003472222222222222
sp|P39001|UME6_YEAST,2,836,0.0023923444976076554
sp|P36051|MCD4_YEAST,1,919,0.001088139281828074
sp|P32317|AFG1_YEAST,2,509,0.003929273084479371
sp|P36517|RM04_YEAST,1,319,0.003134796238244514
sp|P39927|PTI1_YEAST,1,425,0.002352941176470588
sp|P32579|SUA5_YEAST,1,426,0.002347417840375587
