Protein,Peptide Count,Protein Length,Normalized Peptide Count
sp|P34164|SIP2_YEAST,1,415,0.0024096385542168677
sp|P37303|GLY1_YEAST,2,387,0.00516795865633075
sp|P38999|LYS9_YEAST,1,446,0.002242152466367713
sp|P32528|DUR1_YEAST,1,1835,0.0005449591280653951
sp|P36106|BYE1_YEAST,1,594,0.0016835016835016834
sp|P38793|TRM5_YEAST,1,499,0.002004008016032064
sp|P32599|FIMB_YEAST,1,642,0.001557632398753894
sp|P32473|ODPB_YEAST,2,366,0.00546448087431694
sp|P32906|MNS1_YEAST,1,549,0.0018214936247723133
sp|P32790|SLA1_YEAST,1,1244,0.0008038585209003215
sp|P38340|NTM1_YEAST,1,232,0.004310344827586207
sp|P32364|SMY1_YEAST,1,656,0.001524390243902439
sp|P35187|SGS1_YEAST,1,1447,0.000691085003455425
sp|P38769|YHJ5_YEAST,1,630,0.0015873015873015873
sp|P36117|ALY1_YEAST,2,915,0.002185792349726776
sp|P36532|RM37_YEAST,1,105,0.009523809523809525
sp|P38271|OPY1_YEAST,1,328,0.003048780487804878
sp|P32855|SEC8_YEAST,1,1065,0.0009389671361502347
sp|P37302|APE3_YEAST,3,537,0.00558659217877095
sp|P32807|KU70_YEAST,1,602,0.0016611295681063123
sp|P38281|APD1_YEAST,1,316,0.0031645569620253164
sp|P39960|BEM2_YEAST,2,2167,0.0009229349330872173
sp|P38990|SAK1_YEAST,1,1142,0.0008756567425569177
sp|P38826|ORC6_YEAST,1,435,0.0022988505747126436
sp|P32457|CDC3_YEAST,1,520,0.0019230769230769232
sp|P38931|SSN2_YEAST,1,1420,0.0007042253521126761
sp|P38772|BCD1_YEAST,2,366,0.00546448087431694
sp|P32454|APE2_YEAST,2,952,0.0021008403361344537
sp|P37293|NAT2_YEAST,1,288,0.003472222222222222
sp|P39001|UME6_YEAST,1,836,0.0011961722488038277
sp|P38260|FES1_YEAST,1,290,0.0034482758620689655
sp|P39726|GCSH_YEAST,1,170,0.0058823529411764705
sp|P36069|PMU1_YEAST,1,295,0.003389830508474576
sp|P33755|NPL4_YEAST,1,580,0.0017241379310344827
sp|P32660|ATC5_YEAST,1,1571,0.0006365372374283895
sp|P38698|PPX1_YEAST,1,397,0.0025188916876574307
sp|P31376|SWC3_YEAST,1,625,0.0016
sp|P35183|AST1_YEAST,1,429,0.002331002331002331
sp|P38197|YBD6_YEAST,1,257,0.0038910505836575876
sp|P39109|YCFI_YEAST,1,1515,0.0006600660066006601
sp|P38122|PANB_YEAST,1,312,0.003205128205128205
sp|P38732|EFM1_YEAST,2,585,0.003418803418803419
sp|P33332|SEC3_YEAST,1,1336,0.0007485029940119761
sp|P30902|ATP7_YEAST,2,174,0.011494252873563218
sp|P32388|RM49_YEAST,1,137,0.0072992700729927005
sp|P38356|BSD2_YEAST,1,321,0.003115264797507788
sp|P38332|DPH7_YEAST,1,387,0.002583979328165375
sp|P32896|PDC2_YEAST,1,925,0.001081081081081081
sp|P38203|LSM2_YEAST,1,95,0.010526315789473684
sp|P32783|MCES_YEAST,1,436,0.0022935779816513763
sp|P38910|CH10_YEAST,1,106,0.009433962264150943
sp|P38339|RGD1_YEAST,1,666,0.0015015015015015015
sp|P39940|RSP5_YEAST,1,809,0.0012360939431396785
sp|P30665|MCM4_YEAST,1,933,0.0010718113612004287
sp|P33311|MDL2_YEAST,1,773,0.00129366106080207
sp|P33313|CNS1_YEAST,1,385,0.0025974025974025974
sp|P38713|OSH3_YEAST,1,996,0.001004016064257028
sp|P32340|NDI1_YEAST,1,513,0.001949317738791423
sp|P34217|PIN4_YEAST,1,668,0.0014970059880239522
sp|P38077|ATPG_YEAST,2,311,0.006430868167202572
sp|P31373|CYS3_YEAST,1,394,0.0025380710659898475
sp|P33330|SERC_YEAST,1,395,0.002531645569620253
sp|P34241|URB1_YEAST,1,1764,0.0005668934240362812
sp|P38742|NPR3_YEAST,1,1146,0.0008726003490401396
sp|P32621|GDA1_YEAST,1,518,0.0019305019305019305
sp|P38219|OLA1_YEAST,2,394,0.005076142131979695
sp|P38877|CTF8_YEAST,1,133,0.007518796992481203
sp|P39965|SYPM_YEAST,1,576,0.001736111111111111
sp|P36015|YKT6_YEAST,1,200,0.005
sp|P36016|LHS1_YEAST,1,881,0.0011350737797956867
sp|P36112|FCJ1_YEAST,1,540,0.001851851851851852
sp|P39993|GEA2_YEAST,3,1459,0.00205620287868403
sp|P32597|STH1_YEAST,2,1359,0.0014716703458425313
sp|P32191|GPDM_YEAST,1,649,0.0015408320493066256
sp|P39923|NPR2_YEAST,1,615,0.0016260162601626016
sp|P39517|DHH1_YEAST,2,506,0.003952569169960474
sp|P39522|ILV3_YEAST,1,585,0.0017094017094017094
sp|P38915|SPT8_YEAST,1,602,0.0016611295681063123
sp|P38929|ATC2_YEAST,1,1173,0.0008525149190110827
sp|P38708|YHI0_YEAST,2,688,0.0029069767441860465
sp|P36775|LONM_YEAST,2,1133,0.00176522506619594
sp|P39925|AFG3_YEAST,2,761,0.002628120893561104
sp|P35197|GCS1_YEAST,2,352,0.005681818181818182
sp|P38063|KPR4_YEAST,2,326,0.006134969325153374
sp|P39076|TCPB_YEAST,2,527,0.003795066413662239
sp|P32381|ARP2_YEAST,2,391,0.005115089514066497
sp|P37898|AAP1_YEAST,2,856,0.002336448598130841
sp|P31116|DHOM_YEAST,3,359,0.008356545961002786
sp|P33338|SLA2_YEAST,1,968,0.0010330578512396695
sp|P38428|CUE1_YEAST,1,203,0.0049261083743842365
sp|P38795|NADE_YEAST,1,714,0.0014005602240896359
sp|P34730|BMH2_YEAST,1,273,0.003663003663003663
sp|P33734|HIS5_YEAST,2,552,0.0036231884057971015
sp|P38205|NCL1_YEAST,2,684,0.0029239766081871343
sp|P39078|TCPD_YEAST,2,528,0.003787878787878788
sp|P32476|ERG1_YEAST,2,496,0.004032258064516129
sp|P32568|SNQ2_YEAST,2,1501,0.0013324450366422385
sp|P36013|MAOM_YEAST,2,669,0.0029895366218236174
sp|P32916|SRPR_YEAST,2,621,0.00322061191626409
sp|P32465|HXT1_YEAST,1,570,0.0017543859649122807
sp|P39013|END3_YEAST,1,349,0.0028653295128939827
sp|P38109|YBY9_YEAST,1,508,0.001968503937007874
sp|P36029|TPO5_YEAST,1,618,0.0016181229773462784
sp|P38065|AP2A_YEAST,1,1025,0.000975609756097561
sp|P38139|LDH1_YEAST,2,375,0.005333333333333333
sp|P34756|FAB1_YEAST,2,2278,0.000877963125548727
sp|P32898|CYM1_YEAST,3,989,0.003033367037411527
sp|P38770|BRL1_YEAST,1,471,0.0021231422505307855
sp|P37838|NOP4_YEAST,1,685,0.00145985401459854
sp|P32521|PAN1_YEAST,2,1480,0.0013513513513513514
sp|P38199|HEK2_YEAST,2,381,0.005249343832020997
sp|P36528|RM17_YEAST,1,281,0.0035587188612099642
sp|P32795|YME1_YEAST,1,747,0.0013386880856760374
sp|P32477|GSH1_YEAST,1,678,0.0014749262536873156
sp|P38692|KIC1_YEAST,1,1080,0.000925925925925926
sp|P32264|PROB_YEAST,2,428,0.004672897196261682
sp|P35817|BDF1_YEAST,2,686,0.0029154518950437317
sp|P35725|YKG3_YEAST,1,167,0.005988023952095809
sp|P39521|FHL1_YEAST,1,936,0.0010683760683760685
sp|P39984|HAT2_YEAST,1,401,0.0024937655860349127
sp|P32190|GLPK_YEAST,1,709,0.0014104372355430183
sp|P38041|BOB1_YEAST,2,980,0.0020408163265306124
sp|P38809|YHP7_YEAST,2,366,0.00546448087431694
sp|P32588|PUB1_YEAST,1,453,0.002207505518763797
sp|P38788|SSZ1_YEAST,2,538,0.0037174721189591076
sp|P39744|NOC2_YEAST,3,710,0.004225352112676056
sp|P39985|DPO5_YEAST,2,1022,0.0019569471624266144
sp|P37298|DHSD_YEAST,1,181,0.0055248618784530384
sp|P38756|YHG3_YEAST,1,429,0.002331002331002331
sp|P38293|UMP1_YEAST,1,148,0.006756756756756757
sp|P32178|CHMU_YEAST,1,256,0.00390625
sp|P39105|PLB1_YEAST,1,664,0.0015060240963855422
sp|P38817|GGA2_YEAST,1,585,0.0017094017094017094
sp|P32900|SKG6_YEAST,1,734,0.0013623978201634877
sp|P38069|MNN2_YEAST,3,597,0.005025125628140704
sp|P36102|PAN3_YEAST,1,679,0.0014727540500736377
sp|P32333|MOT1_YEAST,2,1867,0.0010712372790573112
sp|P39732|GIP4_YEAST,1,760,0.0013157894736842105
sp|P32481|IF2G_YEAST,2,527,0.003795066413662239
sp|P32471|EF1B_YEAST,2,206,0.009708737864077669
sp|P38889|SKN7_YEAST,1,622,0.001607717041800643
sp|P38811|TRA1_YEAST,7,3744,0.0018696581196581197
sp|P38989|SMC2_YEAST,1,1170,0.0008547008547008547
sp|P32904|RM06_YEAST,1,214,0.004672897196261682
sp|P32074|COPG_YEAST,3,935,0.0032085561497326204
sp|P38782|MED6_YEAST,3,295,0.010169491525423728
sp|P39077|TCPG_YEAST,4,534,0.00749063670411985
sp|P38758|TDA3_YEAST,2,523,0.0038240917782026767
sp|P33202|UFD4_YEAST,2,1483,0.0013486176668914363
sp|P39954|SAHH_YEAST,3,449,0.0066815144766146995
sp|P38071|ETR1_YEAST,1,380,0.002631578947368421
sp|P32563|VPH1_YEAST,2,840,0.002380952380952381
sp|P32565|RPN2_YEAST,3,945,0.0031746031746031746
sp|P39730|IF2P_YEAST,2,1002,0.001996007984031936
sp|P36151|YK50_YEAST,2,352,0.005681818181818182
sp|P38891|BCA1_YEAST,2,393,0.005089058524173028
sp|P36006|MYO3_YEAST,1,1272,0.0007861635220125787
sp|P38690|YHJ3_YEAST,1,423,0.002364066193853428
sp|P38972|PUR4_YEAST,9,1358,0.0066273932253313695
sp|P32480|HIR2_YEAST,2,875,0.002285714285714286
sp|P32288|GLNA_YEAST,1,370,0.002702702702702703
sp|P32771|FADH_YEAST,1,386,0.0025906735751295338
sp|P38162|YBK7_YEAST,1,196,0.00510204081632653
sp|P32802|TMN1_YEAST,1,667,0.0014992503748125937
sp|P37291|GLYC_YEAST,2,469,0.0042643923240938165
sp|P32377|MVD1_YEAST,1,396,0.0025252525252525255
sp|P36104|SWD2_YEAST,1,329,0.00303951367781155
sp|P32432|SFP1_YEAST,1,683,0.0014641288433382138
sp|P33748|MSN2_YEAST,1,704,0.0014204545454545455
sp|P36224|JNM1_YEAST,1,373,0.002680965147453083
sp|P34216|EDE1_YEAST,4,1381,0.002896451846488052
sp|P38857|MPC2_YEAST,1,129,0.007751937984496124
sp|P38344|REI1_YEAST,1,393,0.002544529262086514
sp|P31688|TPS2_YEAST,2,896,0.002232142857142857
sp|P38747|OTU2_YEAST,1,307,0.003257328990228013
sp|P33892|GCN1_YEAST,6,2672,0.002245508982035928
sp|P32316|ACH1_YEAST,1,526,0.0019011406844106464
sp|P31384|CCR4_YEAST,1,837,0.0011947431302270011
sp|P38810|SFB3_YEAST,1,929,0.001076426264800861
sp|P35169|TOR1_YEAST,1,2470,0.0004048582995951417
sp|P36516|RM03_YEAST,2,390,0.005128205128205128
sp|P30771|NAM7_YEAST,2,971,0.0020597322348094747
sp|P39101|CAJ1_YEAST,3,391,0.0076726342710997444
sp|P32618|YEF3_YEAST,1,956,0.0010460251046025104
sp|P39104|PIK1_YEAST,1,1066,0.0009380863039399625
sp|P38701|RS20_YEAST,1,121,0.008264462809917356
sp|P38712|RRP3_YEAST,2,501,0.003992015968063872
sp|P37292|GLYM_YEAST,3,490,0.006122448979591836
sp|P36041|EAP1_YEAST,2,632,0.0031645569620253164
sp|P38840|ARO9_YEAST,1,513,0.001949317738791423
sp|P39107|MNN9_YEAST,2,395,0.005063291139240506
sp|P38819|ERP5_YEAST,1,212,0.0047169811320754715
sp|P35732|DEF1_YEAST,1,738,0.0013550135501355014
sp|P38081|YBQ6_YEAST,1,501,0.001996007984031936
sp|P33322|CBF5_YEAST,1,483,0.002070393374741201
sp|P38287|CSH1_YEAST,1,376,0.0026595744680851063
sp|P34909|NOT4_YEAST,2,587,0.0034071550255536627
sp|P37254|PABS_YEAST,1,787,0.0012706480304955528
sp|P32639|BRR2_YEAST,1,2163,0.0004623208506703652
sp|P38011|GBLP_YEAST,4,319,0.012539184952978056
sp|P38129|TAF5_YEAST,2,798,0.002506265664160401
sp|P35724|MNR2_YEAST,1,969,0.0010319917440660474
sp|P39968|VAC8_YEAST,2,578,0.0034602076124567475
sp|P32657|CHD1_YEAST,1,1468,0.0006811989100817438
sp|P39015|STM1_YEAST,3,273,0.01098901098901099
sp|P38251|RFC5_YEAST,1,354,0.002824858757062147
sp|P38710|INM1_YEAST,1,295,0.003389830508474576
sp|P32318|THI4_YEAST,1,326,0.003067484662576687
sp|P34237|CASP_YEAST,3,679,0.004418262150220913
sp|P35844|KES1_YEAST,1,434,0.002304147465437788
sp|P32356|TREA_YEAST,1,751,0.0013315579227696406
sp|P38250|IST2_YEAST,1,946,0.0010570824524312897
sp|P32527|ZUO1_YEAST,2,433,0.004618937644341801
sp|P38845|CRP1_YEAST,2,465,0.004301075268817204
sp|P38755|OSH7_YEAST,1,437,0.002288329519450801
sp|P38764|RPN1_YEAST,2,993,0.002014098690835851
sp|P34232|MTR2_YEAST,3,184,0.016304347826086956
sp|P38351|PAF1_YEAST,3,445,0.006741573033707865
sp|P39676|FHP_YEAST,2,399,0.005012531328320802
sp|P38169|KMO_YEAST,1,460,0.002173913043478261
sp|P38230|QOR_YEAST,1,334,0.0029940119760479044
sp|P38431|IF5_YEAST,1,405,0.0024691358024691358
sp|P32582|CBS_YEAST,2,507,0.0039447731755424065
sp|P32324|EF2_YEAST,5,842,0.0059382422802850355
sp|P46959|TRM61_YEAST,1,383,0.0026109660574412533
sp|P40061|TSC11_YEAST,1,1430,0.0006993006993006993
sp|P46989|ATG27_YEAST,1,271,0.0036900369003690036
sp|P40157|VID27_YEAST,1,782,0.0012787723785166241
sp|P40212|RL13B_YEAST,2,199,0.010050251256281407
sp|P47061|VPS53_YEAST,1,822,0.0012165450121654502
sp|P40510|SER33_YEAST,1,469,0.0021321961620469083
sp|P40318|DOA10_YEAST,3,1319,0.002274450341167551
sp|P43612|SA155_YEAST,1,1002,0.000998003992015968
sp|P40555|PSMD9_YEAST,1,220,0.004545454545454545
sp|P40064|NU157_YEAST,1,1391,0.0007189072609633358
sp|P43639|CSK2B_YEAST,1,278,0.0035971223021582736
sp|P49090|ASNS2_YEAST,1,572,0.0017482517482517483
sp|P40007|NOP16_YEAST,1,231,0.004329004329004329
sp|P40352|RAD26_YEAST,1,1085,0.0009216589861751152
sp|P42945|UTP10_YEAST,1,1769,0.0005652911249293386
sp|P47045|TIM54_YEAST,2,478,0.0041841004184100415
sp|P43535|GCN20_YEAST,2,752,0.0026595744680851063
sp|P40368|NUP82_YEAST,1,713,0.001402524544179523
sp|P47154|STE24_YEAST,2,453,0.004415011037527594
sp|P48415|SEC16_YEAST,3,2195,0.001366742596810934
sp|P41811|COPB2_YEAST,1,889,0.0011248593925759281
sp|P46673|NUP85_YEAST,1,744,0.0013440860215053765
sp|P47083|MPP10_YEAST,3,593,0.00505902192242833
sp|P49089|ASNS1_YEAST,1,572,0.0017482517482517483
sp|P46654|RSSA2_YEAST,1,252,0.003968253968253968
sp|P40563|AIM21_YEAST,1,679,0.0014727540500736377
sp|P40482|SEC24_YEAST,2,926,0.0021598272138228943
sp|P43569|CAF16_YEAST,1,289,0.0034602076124567475
sp|P40856|SA185_YEAST,2,1058,0.001890359168241966
sp|P49166|RL37A_YEAST,1,88,0.011363636363636364
sp|P43583|BLM10_YEAST,2,2143,0.0009332711152589828
sp|P49687|NU145_YEAST,1,1317,0.0007593014426727411
sp|P48234|NOL10_YEAST,1,707,0.0014144271570014145
sp|P40477|NU159_YEAST,5,1460,0.003424657534246575
sp|P40086|COX15_YEAST,2,486,0.00411522633744856
sp|P40364|MPM1_YEAST,1,252,0.003968253968253968
sp|P49723|RIR4_YEAST,1,345,0.002898550724637681
sp|P40010|NUG1_YEAST,1,520,0.0019230769230769232
sp|P40961|PHB1_YEAST,1,287,0.003484320557491289
sp|P47160|ENT3_YEAST,1,408,0.0024509803921568627
sp|P49017|COQ5_YEAST,1,307,0.003257328990228013
sp|P46655|SYEC_YEAST,1,708,0.0014124293785310734
sp|P40564|DJP1_YEAST,1,432,0.0023148148148148147
sp|P47117|ARP3_YEAST,1,449,0.0022271714922048997
sp|P47075|VTC4_YEAST,1,721,0.0013869625520110957
sp|P42845|STB1_YEAST,1,420,0.002380952380952381
sp|P43591|YFH7_YEAST,1,353,0.0028328611898017
sp|P40582|GST1_YEAST,1,234,0.004273504273504274
sp|P42826|XKS1_YEAST,1,600,0.0016666666666666668
sp|P43132|BRE2_YEAST,1,505,0.0019801980198019802
sp|P40484|MOB1_YEAST,1,314,0.0031847133757961785
sp|P47057|SNX4_YEAST,1,423,0.002364066193853428
sp|P40303|PSA4_YEAST,1,254,0.003937007874015748
sp|P43593|UBP6_YEAST,1,499,0.002004008016032064
sp|P46962|CTK2_YEAST,1,323,0.0030959752321981426
sp|P43123|UAP1_YEAST,1,477,0.0020964360587002098
sp|P40509|COPE_YEAST,1,296,0.0033783783783783786
sp|P40357|SEC9_YEAST,1,651,0.0015360983102918587
sp|P47011|GLG2_YEAST,1,380,0.002631578947368421
sp|P40219|OSW5_YEAST,1,148,0.006756756756756757
sp|P43619|NADC_YEAST,1,295,0.003389830508474576
sp|P47068|BBC1_YEAST,2,1157,0.001728608470181504
sp|P46949|FYV8_YEAST,2,817,0.0024479804161566705
sp|P43587|YPI1_YEAST,1,155,0.0064516129032258064
sp|P46954|SIP4_YEAST,1,829,0.0012062726176115801
sp|P41807|VATH_YEAST,1,478,0.0020920502092050207
sp|P40486|SHQ1_YEAST,1,507,0.0019723865877712033
sp|P40302|PSA6_YEAST,1,234,0.004273504273504274
sp|P47095|MTNB_YEAST,1,244,0.004098360655737705
sp|P45818|ROK1_YEAST,1,564,0.0017730496453900709
sp|P40078|NSA2_YEAST,1,261,0.0038314176245210726
sp|P41277|GPP1_YEAST,1,250,0.004
sp|P43609|RSC8_YEAST,1,557,0.0017953321364452424
sp|P47089|DENR_YEAST,1,198,0.005050505050505051
sp|P40009|YND1_YEAST,1,630,0.0015873015873015873
sp|P47166|SGM1_YEAST,1,707,0.0014144271570014145
sp|P47169|MET5_YEAST,2,1442,0.0013869625520110957
sp|P47173|YJ9J_YEAST,1,342,0.0029239766081871343
sp|P48836|VATG_YEAST,1,114,0.008771929824561403
sp|P49095|GCSP_YEAST,1,1034,0.0009671179883945841
sp|P41835|THI6_YEAST,1,540,0.001851851851851852
sp|P48582|BRO1_YEAST,2,844,0.002369668246445498
sp|P46682|AP3B_YEAST,1,809,0.0012360939431396785
sp|P43571|BST1_YEAST,1,1029,0.0009718172983479105
sp|P41735|CAT5_YEAST,1,233,0.004291845493562232
sp|P43582|WWM1_YEAST,1,211,0.004739336492890996
sp|P42935|ELP2_YEAST,1,788,0.0012690355329949238
sp|P47031|IML2_YEAST,1,731,0.0013679890560875513
sp|P42940|ETFB_YEAST,1,261,0.0038314176245210726
sp|P42900|SLS1_YEAST,1,643,0.0015552099533437014
sp|P47165|XPT1_YEAST,1,209,0.004784688995215311
sp|P40471|AYR1_YEAST,1,297,0.003367003367003367
sp|P40989|FKS2_YEAST,1,1895,0.0005277044854881266
sp|P43634|CHA4_YEAST,1,648,0.0015432098765432098
sp|P41697|BUD6_YEAST,1,788,0.0012690355329949238
sp|P42943|TCPH_YEAST,1,550,0.0018181818181818182
sp|P40358|JEM1_YEAST,1,645,0.0015503875968992248
sp|P40507|AIR1_YEAST,1,360,0.002777777777777778
sp|P47122|NPA3_YEAST,1,385,0.0025974025974025974
sp|P42842|EMW1_YEAST,2,904,0.0022123893805309734
sp|P43596|IOC3_YEAST,1,787,0.0012706480304955528
sp|P40070|LSM4_YEAST,1,187,0.0053475935828877
sp|P40850|MKT1_YEAST,1,830,0.0012048192771084338
sp|P47037|SMC3_YEAST,1,1230,0.0008130081300813008
sp|P44683|PGA4_YEAST,4,607,0.006589785831960461
sp|P47093|LSM8_YEAST,1,109,0.009174311926605505
sp|P40517|YRB2_YEAST,1,327,0.0030581039755351682
sp|P46971|PMT4_YEAST,1,762,0.0013123359580052493
sp|P43556|RGD2_YEAST,1,714,0.0014005602240896359
sp|P46970|NMD5_YEAST,3,1048,0.0028625954198473282
sp|P40093|YEY6_YEAST,1,338,0.0029585798816568047
sp|P41805|RL10_YEAST,1,221,0.004524886877828055
sp|P47150|RT07_YEAST,1,247,0.004048582995951417
sp|P47077|NOP9_YEAST,1,666,0.0015015015015015015
sp|P40207|YM17_YEAST,1,237,0.004219409282700422
sp|P40079|LCP5_YEAST,1,357,0.0028011204481792717
sp|P47135|JSN1_YEAST,1,1091,0.0009165902841429881
sp|P44015|VAC2_YEAST,1,386,0.0025906735751295338
sp|P43560|YFE2_YEAST,1,674,0.001483679525222552
sp|P40957|MAD1_YEAST,1,749,0.0013351134846461949
sp|P48565|PALH_YEAST,1,533,0.001876172607879925
sp|P47035|NET1_YEAST,2,1189,0.001682085786375105
sp|P40414|TPM2_YEAST,1,161,0.006211180124223602
sp|P40187|PIG2_YEAST,1,538,0.0018587360594795538
sp|P40335|PEP8_YEAST,1,379,0.002638522427440633
sp|P42951|LSB6_YEAST,1,607,0.0016474464579901153
sp|P47112|CDT1_YEAST,2,604,0.0033112582781456954
sp|P47102|GEA1_YEAST,1,1408,0.0007102272727272727
sp|P48231|TCB2_YEAST,2,1178,0.001697792869269949
sp|P41338|THIL_YEAST,2,398,0.005025125628140704
sp|P47079|TCPQ_YEAST,3,568,0.00528169014084507
sp|P40206|JLP2_YEAST,1,208,0.004807692307692308
sp|P40075|SCS2_YEAST,3,244,0.012295081967213115
sp|P40340|TBP7_YEAST,5,1379,0.0036258158085569255
sp|P46672|G4P1_YEAST,1,376,0.0026595744680851063
sp|P43579|IES1_YEAST,1,692,0.001445086705202312
sp|P40487|DPH1_YEAST,1,425,0.002352941176470588
sp|P40069|IMB4_YEAST,4,1113,0.0035938903863432167
sp|P47116|PTK2_YEAST,2,818,0.0024449877750611247
sp|P47176|BCA2_YEAST,3,376,0.007978723404255319
sp|P43597|YFI6_YEAST,4,1233,0.0032441200324412004
sp|P44983|UTR6_YEAST,1,1024,0.0009765625
sp|P40159|YNU8_YEAST,3,199,0.01507537688442211
sp|P40215|NDH1_YEAST,1,560,0.0017857142857142857
sp|P43603|LSB3_YEAST,1,459,0.002178649237472767
sp|P47047|MTR4_YEAST,2,1073,0.001863932898415657
sp|P46982|MNN5_YEAST,2,586,0.0034129692832764505
sp|P41911|GPD2_YEAST,1,440,0.0022727272727272726
sp|P42838|LEM3_YEAST,2,414,0.004830917874396135
sp|P40055|UTP7_YEAST,1,554,0.0018050541516245488
sp|P41910|MAF1_YEAST,1,395,0.002531645569620253
sp|P40514|YIG7_YEAST,1,678,0.0014749262536873156
sp|P41832|BNI1_YEAST,5,1953,0.002560163850486431
sp|P47120|DOHH_YEAST,1,325,0.003076923076923077
sp|P40457|MLP2_YEAST,3,1679,0.001786777843954735
sp|O94742|SEM1_YEAST,1,89,0.011235955056179775
sp|P43616|DUG1_YEAST,2,481,0.004158004158004158
sp|P48567|PUS4_YEAST,1,403,0.0024813895781637717
sp|P47912|LCF4_YEAST,2,694,0.002881844380403458
sp|P48570|HOSC_YEAST,1,428,0.002336448598130841
sp|P43585|VTC2_YEAST,3,828,0.0036231884057971015
sp|P40413|TCPE_YEAST,3,562,0.005338078291814947
sp|P40553|DOT5_YEAST,2,215,0.009302325581395349
sp|P46680|AIP1_YEAST,1,615,0.0016260162601626016
sp|P44374|SFG2_YEAST,8,843,0.009489916963226572
sp|P42846|KRI1_YEAST,1,591,0.001692047377326565
sp|P40016|RPN3_YEAST,2,523,0.0038240917782026767
sp|P40825|SYA_YEAST,2,983,0.002034587995930824
sp|Q07454|YD073_YEAST,1,984,0.0010162601626016261
sp|Q07798|SPO75_YEAST,1,868,0.001152073732718894
sp|P52489|KPYK2_YEAST,1,506,0.001976284584980237
sp|P53148|SP105_YEAST,1,917,0.0010905125408942203
sp|P50273|ATP22_YEAST,1,684,0.0014619883040935672
sp|P53738|TR112_YEAST,1,135,0.007407407407407408
sp|Q06490|THI22_YEAST,1,572,0.0017482517482517483
sp|Q06188|YL455_YEAST,1,304,0.003289473684210526
sp|Q04408|YD514_YEAST,1,483,0.002070393374741201
sp|P53172|SDS23_YEAST,1,527,0.0018975332068311196
sp|P53730|ALG12_YEAST,1,551,0.0018148820326678765
sp|P50108|MNN10_YEAST,1,393,0.002544529262086514
sp|P53075|SHE10_YEAST,1,577,0.0017331022530329288
sp|Q08162|RRP44_YEAST,1,1001,0.000999000999000999
sp|Q02784|GLRX5_YEAST,1,150,0.006666666666666667
sp|Q05791|CD123_YEAST,1,360,0.002777777777777778
sp|Q02883|FMP30_YEAST,1,468,0.002136752136752137
sp|Q03430|RSM28_YEAST,1,361,0.002770083102493075
sp|Q03362|YD476_YEAST,1,224,0.004464285714285714
sp|Q02969|PEX25_YEAST,1,394,0.0025380710659898475
sp|P53889|FMP41_YEAST,1,259,0.003861003861003861
sp|Q03774|TRM82_YEAST,1,444,0.0022522522522522522
sp|Q04372|TAP42_YEAST,1,366,0.00273224043715847
sp|Q06522|YP147_YEAST,1,304,0.003289473684210526
sp|Q05946|UTP13_YEAST,2,817,0.0024479804161566705
sp|Q04093|YD444_YEAST,1,687,0.001455604075691412
sp|Q06689|YL413_YEAST,1,675,0.0014814814814814814
sp|Q03761|TAF12_YEAST,1,539,0.0018552875695732839
sp|Q05934|VID22_YEAST,1,901,0.0011098779134295228
sp|Q04007|YDR86_YEAST,1,877,0.0011402508551881414
sp|Q02785|PDR12_YEAST,2,1511,0.0013236267372600927
sp|Q04772|IRC21_YEAST,1,201,0.004975124378109453
sp|Q08215|PEX15_YEAST,1,383,0.0026109660574412533
sp|P53219|IMO32_YEAST,1,342,0.0029239766081871343
sp|Q08977|YP260_YEAST,1,551,0.0018148820326678765
sp|Q08179|MDM38_YEAST,1,573,0.0017452006980802793
sp|P54115|ALDH6_YEAST,5,500,0.01
sp|P53115|INO80_YEAST,2,1489,0.001343183344526528
sp|Q06698|YL419_YEAST,1,1435,0.0006968641114982578
sp|Q08634|YO238_YEAST,1,303,0.0033003300330033004
sp|P53128|MTHR2_YEAST,4,600,0.006666666666666667
sp|Q03904|YDR33_YEAST,1,111,0.009009009009009009
sp|P53883|NOP13_YEAST,1,403,0.0024813895781637717
sp|P53920|NM111_YEAST,1,997,0.0010030090270812437
sp|P53319|6PGD2_YEAST,1,492,0.0020325203252032522
sp|P53196|RPN14_YEAST,1,417,0.002398081534772182
sp|Q06385|VPS74_YEAST,1,345,0.002898550724637681
sp|Q08208|NOP12_YEAST,1,459,0.002178649237472767
sp|Q03705|CG121_YEAST,1,181,0.0055248618784530384
sp|Q03496|TR732_YEAST,2,1420,0.0014084507042253522
sp|Q06697|CDC73_YEAST,1,393,0.002544529262086514
sp|Q03308|VPS16_YEAST,1,798,0.0012531328320802004
sp|Q03497|STE20_YEAST,1,939,0.0010649627263045794
sp|Q06493|YLH47_YEAST,1,454,0.0022026431718061676
sp|Q04951|SCW10_YEAST,1,389,0.002570694087403599
sp|P53199|ERG26_YEAST,1,349,0.0028653295128939827
sp|P53254|UTP22_YEAST,1,1237,0.0008084074373484236
sp|Q06116|YP117_YEAST,2,2489,0.0008035355564483728
sp|P51533|PDR10_YEAST,1,1564,0.0006393861892583121
sp|Q02629|NU100_YEAST,2,959,0.0020855057351407717
sp|Q02772|PT191_YEAST,1,108,0.009259259259259259
sp|P52593|NU188_YEAST,2,1655,0.0012084592145015106
sp|P53323|BUD32_YEAST,1,261,0.0038314176245210726
sp|Q06010|STE23_YEAST,1,1027,0.0009737098344693282
