Protein,Peptide Count,Protein Length,Normalized Peptide Count
sp|P27680|COQ3_YEAST,1,312,0.003205128205128205
sp|P25639|YCV1_YEAST,1,631,0.001584786053882726
sp|P22434|PDE1_YEAST,1,369,0.0027100271002710027
sp|P23833|SCO1_YEAST,1,295,0.003389830508474576
sp|P22007|FNTB_YEAST,2,431,0.004640371229698376
sp|P27882|ERV1_YEAST,2,189,0.010582010582010581
sp|P25626|IMG1_YEAST,3,169,0.01775147928994083
sp|P27344|DPB3_YEAST,1,201,0.004975124378109453
sp|P22204|DBF2_YEAST,1,572,0.0017482517482517483
sp|P29056|TF3B_YEAST,1,596,0.0016778523489932886
sp|P20107|ZRC1_YEAST,1,442,0.0022624434389140274
sp|P23369|RM25_YEAST,1,157,0.006369426751592357
sp|P25366|OCA4_YEAST,1,362,0.0027624309392265192
sp|P21771|RT28_YEAST,1,286,0.0034965034965034965
sp|P20433|RPB4_YEAST,3,221,0.013574660633484163
sp|P26755|RFA3_YEAST,3,122,0.02459016393442623
sp|P29469|MCM2_YEAST,6,868,0.0069124423963133645
sp|P25638|TAH1_YEAST,2,111,0.018018018018018018
sp|P21242|PSA7_YEAST,6,288,0.020833333333333332
sp|P29703|FNTA_YEAST,1,316,0.0031645569620253164
sp|P21182|DCAM_YEAST,3,396,0.007575757575757576
sp|P22140|EPT1_YEAST,2,391,0.005115089514066497
sp|P25580|PBN1_YEAST,1,416,0.002403846153846154
sp|P23250|RPI1_YEAST,1,407,0.002457002457002457
sp|P25044|PTP1_YEAST,1,335,0.0029850746268656717
sp|P27472|GYS2_YEAST,8,705,0.011347517730496455
sp|P23796|RIT1_YEAST,1,513,0.001949317738791423
sp|P20606|SAR1_YEAST,9,190,0.04736842105263158
sp|P27825|CALX_YEAST,1,502,0.00199203187250996
sp|P25358|ELO2_YEAST,2,347,0.005763688760806916
sp|P25451|PSB3_YEAST,3,205,0.014634146341463415
sp|P25560|RER1_YEAST,2,188,0.010638297872340425
sp|P26263|PDC6_YEAST,1,563,0.0017761989342806395
sp|P28263|UBC8_YEAST,1,218,0.0045871559633027525
sp|P25586|KRR1_YEAST,5,316,0.015822784810126583
sp|P25569|GID7_YEAST,1,745,0.0013422818791946308
sp|P22108|APA2_YEAST,2,325,0.006153846153846154
sp|P29055|TF2B_YEAST,2,345,0.005797101449275362
sp|P24814|GRR1_YEAST,1,1151,0.0008688097306689834
sp|P25332|RBSK_YEAST,1,333,0.003003003003003003
sp|O74700|TIM9_YEAST,2,87,0.022988505747126436
sp|P25653|FIG2_YEAST,1,1609,0.0006215040397762585
sp|P25371|ADP1_YEAST,2,1049,0.0019065776930409914
sp|P25379|STDH_YEAST,10,360,0.027777777777777776
sp|P28789|HEM3_YEAST,6,327,0.01834862385321101
sp|P27801|PEP3_YEAST,1,918,0.0010893246187363835
sp|P22217|TRX1_YEAST,7,103,0.06796116504854369
sp|P27351|AP2B_YEAST,2,700,0.002857142857142857
sp|P23776|EXG1_YEAST,13,448,0.029017857142857144
sp|P25348|RM32_YEAST,1,183,0.00546448087431694
sp|P27999|RPB9_YEAST,3,122,0.02459016393442623
sp|P22696|ESS1_YEAST,5,170,0.029411764705882353
sp|P28743|KIP2_YEAST,1,706,0.00141643059490085
sp|P26793|FEN1_YEAST,2,382,0.005235602094240838
sp|P21560|CBP3_YEAST,4,335,0.011940298507462687
sp|P22023|KRE5_YEAST,8,1365,0.005860805860805861
sp|P25631|YCU1_YEAST,8,222,0.036036036036036036
sp|P27929|NAM9_YEAST,2,486,0.00411522633744856
sp|P29704|FDFT_YEAST,13,444,0.02927927927927928
sp|P20051|PYRC_YEAST,11,364,0.03021978021978022
sp|P21147|ACO1_YEAST,6,510,0.011764705882352941
sp|P27810|KTR1_YEAST,7,393,0.017811704834605598
sp|P25573|MGR1_YEAST,4,417,0.009592326139088728
sp|P28273|OPLA_YEAST,16,1286,0.012441679626749611
sp|P23642|VAN1_YEAST,4,535,0.007476635514018692
sp|P24004|PEX1_YEAST,1,1043,0.0009587727708533077
sp|P22209|KIN3_YEAST,1,435,0.0022988505747126436
sp|P22855|MAN1_YEAST,2,1083,0.0018467220683287165
sp|P28795|PEX3_YEAST,1,441,0.0022675736961451248
sp|P25808|SPB4_YEAST,4,606,0.006600660066006601
sp|P25367|RNQ1_YEAST,4,405,0.009876543209876543
sp|P20676|NUP1_YEAST,5,1076,0.004646840148698885
sp|P22768|ASSY_YEAST,5,420,0.011904761904761904
sp|P25037|UBP1_YEAST,7,809,0.00865265760197775
sp|P25628|ARE1_YEAST,2,610,0.003278688524590164
sp|P23585|HXT2_YEAST,3,541,0.005545286506469501
sp|P28707|SBA1_YEAST,4,216,0.018518518518518517
sp|P20084|RM33_YEAST,2,86,0.023255813953488372
sp|P22276|RPC2_YEAST,9,1149,0.007832898172323759
sp|P22803|TRX2_YEAST,7,104,0.0673076923076923
sp|P29496|MCM5_YEAST,7,775,0.00903225806451613
sp|P22146|GAS1_YEAST,15,559,0.026833631484794274
sp|P27697|COQ8_YEAST,2,501,0.003992015968063872
sp|P23291|KC11_YEAST,5,538,0.00929368029739777
sp|P22936|APN1_YEAST,5,367,0.013623978201634877
sp|P23641|MPCP_YEAST,14,311,0.04501607717041801
sp|P25389|KCC4_YEAST,1,1037,0.0009643201542912247
sp|P23639|PSA2_YEAST,9,250,0.036
sp|P25045|LCB1_YEAST,12,558,0.021505376344086023
sp|P25372|TRX3_YEAST,3,127,0.023622047244094488
sp|P22133|MDHC_YEAST,2,377,0.005305039787798408
sp|P24783|DBP2_YEAST,21,546,0.038461538461538464
sp|P29311|BMH1_YEAST,6,267,0.02247191011235955
sp|P20095|PRP2_YEAST,1,876,0.001141552511415525
sp|P21373|UTR1_YEAST,4,530,0.007547169811320755
sp|P25659|YCW6_YEAST,2,250,0.008
sp|P24521|ERG8_YEAST,3,451,0.0066518847006651885
sp|P20604|PP11_YEAST,5,311,0.01607717041800643
sp|P20447|DBP3_YEAST,15,523,0.028680688336520075
sp|P25555|GBP2_YEAST,7,427,0.01639344262295082
sp|P28319|CWP1_YEAST,8,239,0.03347280334728033
sp|P20486|CKS1_YEAST,2,150,0.013333333333333334
sp|P23254|TKT1_YEAST,35,680,0.051470588235294115
sp|P27705|MIG1_YEAST,3,504,0.005952380952380952
sp|P22211|NPR1_YEAST,2,790,0.002531645569620253
sp|P23615|SPT6_YEAST,22,1451,0.015161957270847692
sp|P25339|PUF4_YEAST,7,888,0.007882882882882882
sp|P20049|TYR1_YEAST,2,452,0.004424778761061947
sp|P25655|NOT1_YEAST,24,2108,0.011385199240986717
sp|P21304|PWP1_YEAST,10,576,0.017361111111111112
sp|P29029|CHIT_YEAST,3,562,0.005338078291814947
sp|P25374|NFS1_YEAST,2,497,0.004024144869215292
sp|P23292|KC12_YEAST,9,546,0.016483516483516484
sp|P25385|BOS1_YEAST,3,244,0.012295081967213115
sp|P21965|MCK1_YEAST,16,375,0.042666666666666665
sp|P25651|CSM1_YEAST,1,190,0.005263157894736842
sp|P21954|IDHP_YEAST,19,428,0.04439252336448598
sp|P25654|YCY0_YEAST,2,182,0.01098901098901099
sp|P21269|CCA1_YEAST,5,546,0.009157509157509158
sp|P27614|CBPS_YEAST,11,576,0.019097222222222224
sp|P25642|IMG2_YEAST,3,146,0.02054794520547945
sp|P25566|MXR2_YEAST,2,168,0.011904761904761904
sp|P26754|RFA2_YEAST,4,273,0.014652014652014652
sp|P28274|URA7_YEAST,27,579,0.046632124352331605
sp|P25043|PSB2_YEAST,5,261,0.019157088122605363
sp|P23337|GYS1_YEAST,6,708,0.00847457627118644
sp|P21375|OSM1_YEAST,9,501,0.017964071856287425
sp|P25719|CYPC_YEAST,7,182,0.038461538461538464
sp|P22804|BET1_YEAST,2,142,0.014084507042253521
sp|P22082|SNF2_YEAST,5,1703,0.002935995302407516
sp|P25039|EFGM_YEAST,4,761,0.005256241787122208
sp|P21524|RIR1_YEAST,16,888,0.018018018018018018
sp|P25369|LSB5_YEAST,2,354,0.005649717514124294
sp|P27809|KRE2_YEAST,11,442,0.024886877828054297
sp|P25340|ERG4_YEAST,4,473,0.008456659619450317
sp|P21243|PSA1_YEAST,13,252,0.051587301587301584
sp|P25040|TSR4_YEAST,7,408,0.01715686274509804
sp|P25558|BUD3_YEAST,4,1636,0.0024449877750611247
sp|P25441|RPC4_YEAST,3,422,0.0071090047393364926
sp|P27466|KCC1_YEAST,5,446,0.011210762331838564
sp|P25632|RSC6_YEAST,5,483,0.010351966873706004
sp|P29366|BEM1_YEAST,2,551,0.003629764065335753
sp|P25582|SPB1_YEAST,7,841,0.008323424494649227
sp|P20081|FKBP_YEAST,16,114,0.14035087719298245
sp|P22517|KCC2_YEAST,4,447,0.008948545861297539
sp|P25375|PRTD_YEAST,20,712,0.028089887640449437
sp|P28625|YIM1_YEAST,5,365,0.0136986301369863
sp|P22579|SIN3_YEAST,13,1536,0.008463541666666666
sp|P22141|PSB4_YEAST,5,198,0.025252525252525252
sp|P25588|MRC1_YEAST,4,1096,0.0036496350364963502
sp|P22138|RPA2_YEAST,30,1203,0.02493765586034913
sp|P25368|RRP7_YEAST,4,297,0.013468013468013467
sp|P28007|GAR1_YEAST,6,205,0.02926829268292683
sp|P22213|SLY1_YEAST,9,666,0.013513513513513514
sp|P23201|SPA2_YEAST,16,1466,0.010914051841746248
sp|P23542|AATC_YEAST,21,418,0.050239234449760764
sp|P21801|SDHB_YEAST,3,266,0.011278195488721804
sp|P25294|SIS1_YEAST,20,352,0.056818181818181816
sp|P25303|SCJ1_YEAST,4,377,0.010610079575596816
sp|P21734|UBC1_YEAST,4,215,0.018604651162790697
sp|P25382|NLE1_YEAST,2,515,0.003883495145631068
sp|P24276|SSD1_YEAST,23,1250,0.0184
sp|P28834|IDH1_YEAST,11,360,0.030555555555555555
sp|P23638|PSA3_YEAST,9,258,0.03488372093023256
sp|P25386|USO1_YEAST,28,1790,0.01564245810055866
sp|P24279|MCM3_YEAST,17,971,0.017507723995880537
sp|P23724|PSB6_YEAST,7,241,0.029045643153526972
sp|P21339|MSB1_YEAST,2,1137,0.001759014951627089
sp|P25635|PWP2_YEAST,5,923,0.005417118093174431
sp|P29453|RL8B_YEAST,6,256,0.0234375
sp|P27476|NSR1_YEAST,14,414,0.033816425120772944
sp|P27616|PUR7_YEAST,19,306,0.06209150326797386
sp|P25296|CANB_YEAST,6,175,0.03428571428571429
sp|P21264|PUR6_YEAST,27,571,0.047285464098073555
sp|P28272|PYRD_YEAST,15,314,0.04777070063694268
sp|P26786|RS7A_YEAST,19,190,0.1
sp|P20459|IF2A_YEAST,19,304,0.0625
sp|P25623|SYP1_YEAST,15,870,0.017241379310344827
sp|P27692|SPT5_YEAST,29,1063,0.027281279397930385
sp|P22336|RFA1_YEAST,16,621,0.02576489533011272
sp|P25574|EMC1_YEAST,8,760,0.010526315789473684
sp|P24583|KPC1_YEAST,7,1151,0.006081668114682885
sp|P23293|BUR1_YEAST,4,657,0.0060882800608828
sp|P25376|AGP1_YEAST,1,633,0.001579778830963665
sp|P28321|MGLL_YEAST,9,313,0.02875399361022364
sp|P25567|SRO9_YEAST,17,434,0.03917050691244239
sp|P25293|NAP1_YEAST,12,417,0.02877697841726619
sp|P25605|ILV6_YEAST,13,309,0.042071197411003236
sp|P20967|ODO1_YEAST,23,1014,0.022682445759368838
sp|P28708|PRR1_YEAST,1,518,0.0019305019305019305
sp|P22203|VATE_YEAST,19,233,0.0815450643776824
sp|P20485|KICH_YEAST,4,582,0.006872852233676976
sp|P26637|SYLC_YEAST,63,1090,0.05779816513761468
sp|P28777|AROC_YEAST,20,376,0.05319148936170213
sp|P25491|MAS5_YEAST,23,409,0.05623471882640587
sp|P20449|DBP5_YEAST,21,482,0.043568464730290454
sp|P28241|IDH2_YEAST,13,369,0.03523035230352303
sp|P21538|REB1_YEAST,7,810,0.008641975308641974
sp|P24869|CG22_YEAST,1,491,0.002036659877800407
sp|P23202|URE2_YEAST,3,354,0.00847457627118644
sp|P25847|MSH2_YEAST,8,964,0.008298755186721992
sp|P21576|VPS1_YEAST,35,704,0.04971590909090909
sp|P21827|RCC1_YEAST,11,482,0.022821576763485476
sp|P22515|UBA1_YEAST,43,1024,0.0419921875
sp|P25617|YCQ6_YEAST,5,290,0.017241379310344827
sp|P20448|DBP4_YEAST,10,770,0.012987012987012988
sp|P25087|ERG6_YEAST,25,383,0.06527415143603134
sp|P25349|YCP4_YEAST,13,247,0.05263157894736842
sp|P22147|XRN1_YEAST,37,1528,0.024214659685863876
sp|P25644|PAT1_YEAST,12,796,0.01507537688442211
sp|P29468|PAP_YEAST,9,568,0.01584507042253521
sp|P22137|CLH_YEAST,59,1653,0.03569267997580157
sp|P29952|MPI_YEAST,17,429,0.039627039627039624
sp|P26783|RS5_YEAST,33,225,0.14666666666666667
sp|P25443|RS2_YEAST,33,254,0.12992125984251968
sp|P26321|RL5_YEAST,11,297,0.037037037037037035
sp|P39535|PHO90_YEAST,1,881,0.0011350737797956867
sp|P35209|SPT21_YEAST,1,758,0.0013192612137203166
sp|P38193|PP4R2_YEAST,1,441,0.0022675736961451248
sp|P38904|SPP41_YEAST,1,1435,0.0006968641114982578
sp|P38884|AIM18_YEAST,2,321,0.006230529595015576
sp|P38885|AIM46_YEAST,2,310,0.0064516129032258064
sp|P38242|ALG14_YEAST,1,237,0.004219409282700422
sp|P35729|NU120_YEAST,2,1037,0.0019286403085824494
sp|P32767|KA122_YEAST,1,1081,0.0009250693802035153
sp|P38781|RSC30_YEAST,1,883,0.0011325028312570782
sp|P32524|PRP21_YEAST,1,280,0.0035714285714285713
sp|P36094|SPC42_YEAST,1,363,0.0027548209366391185
sp|P38167|ECM21_YEAST,1,1117,0.0008952551477170994
sp|P36088|FRMSR_YEAST,1,180,0.005555555555555556
sp|P38241|SLT11_YEAST,1,364,0.0027472527472527475
sp|P32570|MED22_YEAST,1,121,0.008264462809917356
sp|P36080|RRP14_YEAST,1,434,0.002304147465437788
sp|P33204|ARPC4_YEAST,1,171,0.005847953216374269
sp|P38283|SLI15_YEAST,1,698,0.0014326647564469914
sp|P34162|MED20_YEAST,1,210,0.004761904761904762
sp|P38930|CSK2C_YEAST,2,258,0.007751937984496124
sp|P36048|SN114_YEAST,2,1008,0.001984126984126984
sp|P36147|PAM17_YEAST,1,197,0.005076142131979695
sp|P38962|TVP23_YEAST,2,199,0.010050251256281407
sp|P38555|YPT31_YEAST,4,223,0.017937219730941704
sp|P38850|RT107_YEAST,2,1070,0.001869158878504673
sp|P32854|PEP12_YEAST,1,288,0.003472222222222222
sp|P38985|SRP14_YEAST,1,146,0.00684931506849315
sp|P38295|MCFS2_YEAST,5,451,0.011086474501108648
sp|P32626|ENOPH_YEAST,4,227,0.01762114537444934
sp|P36154|AIM29_YEAST,2,155,0.012903225806451613
sp|P38068|GLRX7_YEAST,1,203,0.0049261083743842365
sp|P36144|RL1D1_YEAST,2,274,0.0072992700729927005
sp|P38248|ECM33_YEAST,1,429,0.002331002331002331
sp|P32179|MET22_YEAST,6,357,0.01680672268907563
sp|P32472|FKBP2_YEAST,4,135,0.02962962962962963
sp|P38797|PP2C7_YEAST,6,343,0.01749271137026239
sp|P32529|RPA12_YEAST,2,125,0.016
sp|P38314|SDS24_YEAST,4,527,0.007590132827324478
sp|P38342|TSC10_YEAST,4,320,0.0125
sp|P33754|SEC66_YEAST,3,206,0.014563106796116505
sp|P32642|GLRX4_YEAST,3,244,0.012295081967213115
sp|P38345|FMP21_YEAST,1,138,0.007246376811594203
sp|P32803|EMP24_YEAST,5,203,0.024630541871921183
sp|P38784|VMA22_YEAST,4,181,0.022099447513812154
sp|P32478|HS150_YEAST,1,413,0.002421307506053269
sp|P32502|EI2BB_YEAST,4,381,0.010498687664041995
sp|P39742|SEC72_YEAST,4,193,0.02072538860103627
sp|P38759|VPS29_YEAST,3,282,0.010638297872340425
sp|P38754|RL14B_YEAST,1,138,0.007246376811594203
sp|P39692|MET10_YEAST,5,1035,0.004830917874396135
sp|P38875|GPI16_YEAST,3,610,0.004918032786885246
sp|P38836|ECM14_YEAST,3,430,0.0069767441860465115
sp|P32259|MED16_YEAST,3,974,0.003080082135523614
sp|P36018|YPT52_YEAST,7,234,0.029914529914529916
sp|P34253|KTI12_YEAST,2,313,0.006389776357827476
sp|P34110|VPS35_YEAST,2,944,0.00211864406779661
sp|P38697|IMDH2_YEAST,5,523,0.009560229445506692
sp|P39966|PP2C2_YEAST,7,464,0.015086206896551725
sp|P36123|SA190_YEAST,4,1033,0.003872216844143272
sp|P32897|TIM23_YEAST,6,222,0.02702702702702703
sp|P32523|PRP19_YEAST,5,503,0.009940357852882704
sp|P36064|COXM1_YEAST,2,111,0.018018018018018018
sp|P36141|FMP46_YEAST,1,133,0.007518796992481203
sp|P39538|UBP12_YEAST,5,1254,0.003987240829346092
sp|P36161|NU133_YEAST,10,1157,0.00864304235090752
sp|P38429|SAP30_YEAST,1,201,0.004975124378109453
sp|P35202|THI80_YEAST,8,319,0.025078369905956112
sp|P33750|DCA13_YEAST,6,489,0.012269938650306749
sp|P39931|SS120_YEAST,3,234,0.01282051282051282
sp|P33416|HSP78_YEAST,23,811,0.02836004932182491
sp|P36105|RL14A_YEAST,1,138,0.007246376811594203
sp|P38089|PP2C4_YEAST,1,393,0.002544529262086514
sp|P33891|TIP20_YEAST,1,701,0.0014265335235378032
sp|P36114|YKR18_YEAST,14,725,0.019310344827586208
sp|P32602|SEC17_YEAST,9,292,0.030821917808219176
sp|P38615|RIM11_YEAST,4,370,0.010810810810810811
sp|P34160|NCBP1_YEAST,10,861,0.011614401858304297
sp|P38736|GOSR1_YEAST,4,223,0.017937219730941704
sp|P35179|SC61G_YEAST,2,80,0.025
sp|P36047|SDS22_YEAST,9,338,0.026627218934911243
sp|P39081|PCF11_YEAST,2,626,0.003194888178913738
sp|P38146|YPT10_YEAST,2,199,0.010050251256281407
sp|P39743|RV167_YEAST,14,482,0.029045643153526972
sp|P38966|YD089_YEAST,5,869,0.005753739930955121
sp|P38244|M28P1_YEAST,7,976,0.007172131147540984
sp|P38688|SRP72_YEAST,6,640,0.009375
sp|P39990|SNU13_YEAST,3,126,0.023809523809523808
sp|P38334|TRS20_YEAST,1,175,0.005714285714285714
sp|P38086|RDH54_YEAST,7,958,0.007306889352818371
sp|P33297|PRS6A_YEAST,20,434,0.04608294930875576
sp|P38187|UBP13_YEAST,1,747,0.0013386880856760374
sp|P32453|ATP11_YEAST,6,318,0.018867924528301886
sp|P39987|HSP7E_YEAST,3,644,0.004658385093167702
sp|P38121|DPOA2_YEAST,4,705,0.005673758865248227
sp|P35182|PP2C1_YEAST,3,281,0.010676156583629894
sp|P38986|ASPG1_YEAST,7,381,0.01837270341207349
sp|P34077|NIC96_YEAST,7,839,0.00834326579261025
sp|P38932|VPS45_YEAST,3,577,0.005199306759098787
sp|P32915|SC61A_YEAST,6,480,0.0125
sp|P36136|SHB17_YEAST,10,271,0.03690036900369004
sp|P38825|TOM71_YEAST,5,639,0.00782472613458529
sp|P32380|SP110_YEAST,6,944,0.006355932203389831
sp|P32644|ECM32_YEAST,6,1121,0.0053523639607493305
sp|P38821|DNPEP_YEAST,5,490,0.01020408163265306
sp|P38237|UBP14_YEAST,6,781,0.0076824583866837385
sp|P38902|RPB11_YEAST,6,120,0.05
sp|P35189|TAF14_YEAST,4,244,0.01639344262295082
sp|P32496|RPN12_YEAST,9,274,0.032846715328467155
sp|P39515|TIM17_YEAST,1,158,0.006329113924050633
sp|P38968|SEC31_YEAST,36,1273,0.028279654359780047
sp|P32569|MED17_YEAST,1,687,0.001455604075691412
sp|P39516|RS14B_YEAST,2,138,0.014492753623188406
sp|P38720|6PGD1_YEAST,29,489,0.05930470347648262
sp|P38226|CST26_YEAST,2,397,0.005037783375314861
sp|P32787|MG101_YEAST,8,269,0.02973977695167286
sp|P32462|ERG24_YEAST,2,438,0.0045662100456621
sp|P32583|SRP40_YEAST,2,406,0.0049261083743842365
sp|P35193|ATG19_YEAST,1,415,0.0024096385542168677
sp|P32558|SPT16_YEAST,25,1035,0.024154589371980676
sp|P36139|PET10_YEAST,5,283,0.0176678445229682
sp|P32793|YSC84_YEAST,1,468,0.002136752136752137
sp|P32501|EI2BE_YEAST,11,712,0.01544943820224719
sp|P38804|SDO1L_YEAST,3,111,0.02702702702702703
sp|P33309|DOM34_YEAST,5,386,0.012953367875647668
sp|P32861|UGPA1_YEAST,19,499,0.03807615230460922
sp|P32628|RAD23_YEAST,14,398,0.035175879396984924
sp|P38959|VPS41_YEAST,1,992,0.0010080645161290322
sp|P38626|NCB5R_YEAST,13,284,0.045774647887323945
sp|P32335|MSS51_YEAST,6,436,0.013761467889908258
sp|P36000|AP1B1_YEAST,5,726,0.006887052341597796
sp|P38737|ECM29_YEAST,22,1868,0.011777301927194861
sp|P39727|ERV46_YEAST,3,415,0.007228915662650603
sp|P32468|CDC12_YEAST,11,407,0.02702702702702703
sp|P31380|FUN30_YEAST,6,1131,0.005305039787798408
sp|P38869|SVP26_YEAST,2,228,0.008771929824561403
sp|P38009|PUR92_YEAST,27,592,0.04560810810810811
sp|P35194|UTP20_YEAST,17,2493,0.00681909346169274
sp|P34221|PP2C3_YEAST,3,468,0.00641025641025641
sp|P38828|LSM12_YEAST,4,187,0.0213903743315508
sp|P32589|HSP7F_YEAST,57,693,0.08225108225108226
sp|P32354|MCM10_YEAST,1,571,0.0017513134851138354
sp|P35180|TOM20_YEAST,6,183,0.03278688524590164
sp|P38886|RPN10_YEAST,6,268,0.022388059701492536
sp|P34247|UTP11_YEAST,3,250,0.012
sp|P32590|HSP79_YEAST,9,693,0.012987012987012988
sp|P32913|VPS17_YEAST,5,551,0.009074410163339383
sp|P39936|IF4F2_YEAST,7,914,0.007658643326039387
sp|P39685|PO152_YEAST,10,1337,0.0074794315632011965
sp|P38911|FKBP3_YEAST,12,411,0.029197080291970802
sp|P38264|PHO88_YEAST,7,188,0.03723404255319149
sp|P39533|ACON2_YEAST,14,789,0.017743979721166033
sp|P39938|RS26A_YEAST,2,119,0.01680672268907563
sp|P33298|PRS6B_YEAST,13,428,0.030373831775700934
sp|P32319|VPS10_YEAST,24,1579,0.015199493350221659
sp|P38181|NU170_YEAST,8,1502,0.005326231691078562
sp|P38328|ARPC1_YEAST,10,384,0.026041666666666668
sp|P38261|EXO84_YEAST,4,753,0.005312084993359893
sp|P39705|NUP60_YEAST,14,539,0.025974025974025976
sp|P39939|RS26B_YEAST,1,119,0.008403361344537815
sp|P35210|SPT23_YEAST,1,1082,0.0009242144177449168
sp|P38687|SRP68_YEAST,12,599,0.02003338898163606
sp|P36008|EF1G2_YEAST,38,412,0.09223300970873786
sp|P32497|EIF3C_YEAST,26,812,0.03201970443349754
sp|P33442|RS3A1_YEAST,5,255,0.0196078431372549
sp|P38138|GLU2A_YEAST,8,954,0.008385744234800839
sp|P32458|CDC11_YEAST,5,415,0.012048192771084338
sp|P32342|SRP21_YEAST,3,167,0.017964071856287425
sp|P31539|HS104_YEAST,49,908,0.053964757709251104
sp|P38249|EIF3A_YEAST,53,964,0.054979253112033194
sp|P36017|VPS21_YEAST,7,210,0.03333333333333333
sp|P36046|MIA40_YEAST,11,403,0.02729528535980149
sp|P39935|IF4F1_YEAST,23,952,0.02415966386554622
sp|P38065|AP2A_YEAST,1,1025,0.000975609756097561
sp|P38803|IPI1_YEAST,2,334,0.005988023952095809
sp|P34240|ZRT3_YEAST,1,503,0.0019880715705765406
sp|P32600|TOR2_YEAST,1,2474,0.0004042037186742118
sp|P32048|SYKM_YEAST,1,576,0.001736111111111111
sp|P38170|CND2_YEAST,1,754,0.001326259946949602
sp|P37298|DHSD_YEAST,1,181,0.0055248618784530384
sp|P38717|SIP3_YEAST,1,1229,0.0008136696501220504
sp|P36973|APT2_YEAST,1,181,0.0055248618784530384
sp|P38870|YHY2_YEAST,1,785,0.0012738853503184713
sp|P33751|PAD1_YEAST,1,242,0.004132231404958678
sp|P38336|POP4_YEAST,1,279,0.0035842293906810036
sp|P38143|GPX2_YEAST,2,162,0.012345679012345678
sp|P39995|EAF5_YEAST,1,279,0.0035842293906810036
sp|P38616|YGP1_YEAST,2,354,0.005649717514124294
sp|P39996|GTT3_YEAST,1,337,0.002967359050445104
sp|P32464|HYM1_YEAST,1,399,0.002506265664160401
sp|P38851|YSP1_YEAST,1,1228,0.0008143322475570033
sp|P33448|TOM6_YEAST,2,61,0.03278688524590164
sp|P38070|YPK3_YEAST,1,525,0.0019047619047619048
sp|P38072|SCO2_YEAST,1,301,0.0033222591362126247
sp|P36156|GTO2_YEAST,1,370,0.002702702702702703
sp|P32855|SEC8_YEAST,1,1065,0.0009389671361502347
sp|P32656|CHAC_YEAST,1,232,0.004310344827586207
sp|P32432|SFP1_YEAST,1,683,0.0014641288433382138
sp|P36130|CAF4_YEAST,1,643,0.0015552099533437014
sp|P32806|GYP6_YEAST,3,458,0.006550218340611353
sp|P36106|BYE1_YEAST,1,594,0.0016835016835016834
sp|P38297|FZO1_YEAST,1,855,0.0011695906432748538
sp|P36076|CAB3_YEAST,1,571,0.0017513134851138354
sp|P38703|LAG1_YEAST,1,411,0.0024330900243309003
sp|P39952|OXA1_YEAST,1,402,0.0024875621890547263
sp|P38691|KSP1_YEAST,1,1029,0.0009718172983479105
sp|P38745|YHB7_YEAST,1,532,0.0018796992481203006
sp|P36527|RM28_YEAST,1,147,0.006802721088435374
sp|P32775|GLGB_YEAST,2,704,0.002840909090909091
sp|P38883|RIX1_YEAST,3,763,0.003931847968545216
sp|P38987|TEM1_YEAST,1,245,0.004081632653061225
sp|P39531|RCY1_YEAST,1,840,0.0011904761904761906
sp|P31374|PSK1_YEAST,1,1356,0.0007374631268436578
sp|P38716|YHR2_YEAST,1,378,0.0026455026455026454
sp|P32378|COQ2_YEAST,1,372,0.002688172043010753
sp|P38276|YBY7_YEAST,1,179,0.00558659217877095
sp|P32839|BCS1_YEAST,1,456,0.0021929824561403508
sp|P39523|YM11_YEAST,2,943,0.0021208907741251328
sp|P38306|YB47_YEAST,1,217,0.004608294930875576
sp|P39011|BEM4_YEAST,1,633,0.001579778830963665
sp|P32567|PAH1_YEAST,1,862,0.001160092807424594
sp|P34078|LTV1_YEAST,2,463,0.004319654427645789
sp|P38749|YAP3_YEAST,2,330,0.006060606060606061
sp|P36009|DHR2_YEAST,1,735,0.0013605442176870747
sp|P36120|DBP7_YEAST,3,742,0.004043126684636119
sp|P38151|PBP2_YEAST,1,413,0.002421307506053269
sp|P32914|SPT4_YEAST,1,102,0.00980392156862745
sp|P31755|OCH1_YEAST,4,480,0.008333333333333333
sp|P32601|DSS4_YEAST,1,143,0.006993006993006993
sp|P39112|DSS1_YEAST,1,969,0.0010319917440660474
sp|P38819|ERP5_YEAST,1,212,0.0047169811320754715
sp|P35127|UBL1_YEAST,2,236,0.00847457627118644
sp|P38768|PIH1_YEAST,2,344,0.005813953488372093
sp|P38355|YB8B_YEAST,1,427,0.00234192037470726
sp|P36068|SHE2_YEAST,3,246,0.012195121951219513
sp|P36036|YRA2_YEAST,2,203,0.009852216748768473
sp|P38079|YRO2_YEAST,1,344,0.0029069767441860465
sp|P38116|ARL1_YEAST,2,183,0.01092896174863388
sp|P34220|YBF5_YEAST,2,418,0.004784688995215311
sp|P38829|YHS2_YEAST,1,231,0.004329004329004329
sp|P38826|ORC6_YEAST,1,435,0.0022988505747126436
sp|P32329|YPS1_YEAST,1,569,0.0017574692442882249
sp|P32917|STE5_YEAST,1,917,0.0010905125408942203
sp|P38798|NMD2_YEAST,1,1089,0.0009182736455463728
sp|P38890|SET5_YEAST,2,526,0.0038022813688212928
sp|P38142|YB91_YEAST,1,488,0.0020491803278688526
sp|P38931|SSN2_YEAST,1,1420,0.0007042253521126761
