Protein,Peptide Count,Protein Length,Normalized Peptide Count
sp|P32874|HFA1_YEAST,1,2273,0.0004399472063352398
sp|P39954|SAHH_YEAST,1,449,0.0022271714922048997
sp|P35178|RRP1_YEAST,1,278,0.0035971223021582736
sp|P32600|TOR2_YEAST,1,2474,0.0004042037186742118
sp|P38882|UTP9_YEAST,1,575,0.0017391304347826088
sp|P38910|CH10_YEAST,1,106,0.009433962264150943
sp|P33333|PLSC_YEAST,1,303,0.0033003300330033004
sp|P32494|NGG1_YEAST,2,702,0.002849002849002849
sp|P39521|FHL1_YEAST,1,936,0.0010683760683760685
sp|P38873|KOG1_YEAST,2,1557,0.0012845215157353885
sp|P37302|APE3_YEAST,2,537,0.0037243947858473
sp|P38972|PUR4_YEAST,3,1358,0.0022091310751104565
sp|P38251|RFC5_YEAST,2,354,0.005649717514124294
sp|P32598|PP12_YEAST,1,312,0.003205128205128205
sp|P35728|MPE1_YEAST,1,441,0.0022675736961451248
sp|P38315|YBP1_YEAST,1,674,0.001483679525222552
sp|P38772|BCD1_YEAST,1,366,0.00273224043715847
sp|P33311|MDL2_YEAST,1,773,0.00129366106080207
sp|P39726|GCSH_YEAST,1,170,0.0058823529411764705
sp|P39110|CIN4_YEAST,1,191,0.005235602094240838
sp|P32563|VPH1_YEAST,1,840,0.0011904761904761906
sp|P32449|AROG_YEAST,2,370,0.005405405405405406
sp|P39969|BOI2_YEAST,1,1040,0.0009615384615384616
sp|P36516|RM03_YEAST,1,390,0.002564102564102564
sp|P38988|GGC1_YEAST,2,300,0.006666666666666667
sp|P32386|YBT1_YEAST,1,1661,0.0006020469596628537
sp|P38627|URA8_YEAST,1,578,0.0017301038062283738
sp|P32909|SMY2_YEAST,1,740,0.0013513513513513514
sp|P32366|VA0D_YEAST,1,345,0.002898550724637681
sp|P38130|KTR3_YEAST,1,404,0.0024752475247524753
sp|P38903|2A5D_YEAST,1,757,0.001321003963011889
sp|P38970|HAL5_YEAST,1,855,0.0011695906432748538
sp|P34241|URB1_YEAST,2,1764,0.0011337868480725624
sp|P32388|RM49_YEAST,1,137,0.0072992700729927005
sp|P36102|PAN3_YEAST,1,679,0.0014727540500736377
sp|P32074|COPG_YEAST,3,935,0.0032085561497326204
sp|P38074|HMT1_YEAST,1,348,0.0028735632183908046
sp|P35732|DEF1_YEAST,1,738,0.0013550135501355014
sp|P32340|NDI1_YEAST,1,513,0.001949317738791423
sp|P32047|MLF3_YEAST,1,452,0.0022123893805309734
sp|P36100|T2EA_YEAST,1,482,0.002074688796680498
sp|P38773|DOG2_YEAST,1,246,0.0040650406504065045
sp|P35198|MTH1_YEAST,1,433,0.0023094688221709007
sp|P36534|RM40_YEAST,1,297,0.003367003367003367
sp|P30665|MCM4_YEAST,2,933,0.0021436227224008574
sp|P39517|DHH1_YEAST,1,506,0.001976284584980237
sp|P36117|ALY1_YEAST,1,915,0.001092896174863388
sp|P32794|AFG2_YEAST,1,780,0.001282051282051282
sp|P38333|ENP1_YEAST,1,483,0.002070393374741201
sp|P32839|BCS1_YEAST,1,456,0.0021929824561403508
sp|P39522|ILV3_YEAST,2,585,0.003418803418803419
sp|P39976|DLD3_YEAST,2,496,0.004032258064516129
sp|P36525|RM24_YEAST,1,258,0.003875968992248062
sp|P38719|DBP8_YEAST,1,431,0.002320185614849188
sp|P32610|VATD_YEAST,1,256,0.00390625
sp|P32836|GSP2_YEAST,1,220,0.004545454545454545
sp|P33313|CNS1_YEAST,2,385,0.005194805194805195
sp|P36421|SYYC_YEAST,2,394,0.005076142131979695
sp|P32368|SAC1_YEAST,2,623,0.0032102728731942215
sp|P38787|PANE_YEAST,1,379,0.002638522427440633
sp|P32939|YPT7_YEAST,1,208,0.004807692307692308
sp|P36151|YK50_YEAST,1,352,0.002840909090909091
sp|P38999|LYS9_YEAST,2,446,0.004484304932735426
sp|P37838|NOP4_YEAST,1,685,0.00145985401459854
sp|P39721|AIM2_YEAST,1,246,0.0040650406504065045
sp|P38996|NAB3_YEAST,2,802,0.0024937655860349127
sp|P34243|HCS1_YEAST,2,683,0.0029282576866764276
sp|P36112|FCJ1_YEAST,2,540,0.003703703703703704
sp|P32485|HOG1_YEAST,1,435,0.0022988505747126436
sp|P32843|YME2_YEAST,2,850,0.002352941176470588
sp|P38929|ATC2_YEAST,1,1173,0.0008525149190110827
sp|P34760|TSA1_YEAST,3,196,0.015306122448979591
sp|P32490|MKK1_YEAST,1,508,0.001968503937007874
sp|P39925|AFG3_YEAST,1,761,0.001314060446780552
sp|P39106|MNN1_YEAST,1,762,0.0013123359580052493
sp|P37370|VRP1_YEAST,2,817,0.0024479804161566705
sp|P38934|BFR1_YEAST,2,470,0.00425531914893617
sp|P35196|RER2_YEAST,1,286,0.0034965034965034965
sp|P36111|YKZ5_YEAST,1,568,0.0017605633802816902
sp|P32266|MGM1_YEAST,1,881,0.0011350737797956867
sp|P34761|WHI3_YEAST,1,661,0.0015128593040847202
sp|P32337|IMB3_YEAST,2,1089,0.0018365472910927456
sp|P32377|MVD1_YEAST,1,396,0.0025252525252525255
sp|P32476|ERG1_YEAST,1,496,0.0020161290322580645
sp|P38604|ERG7_YEAST,1,731,0.0013679890560875513
sp|P39524|ATC3_YEAST,1,1355,0.0007380073800738007
sp|P33755|NPL4_YEAST,1,580,0.0017241379310344827
sp|P30822|XPO1_YEAST,4,1084,0.0036900369003690036
sp|P38890|SET5_YEAST,1,526,0.0019011406844106464
sp|P38813|BIG1_YEAST,1,335,0.0029850746268656717
sp|P32895|KPR1_YEAST,1,427,0.00234192037470726
sp|P38351|PAF1_YEAST,3,445,0.006741573033707865
sp|P39968|VAC8_YEAST,2,578,0.0034602076124567475
sp|P36528|RM17_YEAST,1,281,0.0035587188612099642
sp|P38791|DHYS_YEAST,5,387,0.012919896640826873
sp|P38845|CRP1_YEAST,1,465,0.002150537634408602
sp|P38221|CDS1_YEAST,2,457,0.00437636761487965
sp|P38879|NACA_YEAST,1,174,0.005747126436781609
sp|P38998|LYS1_YEAST,1,373,0.002680965147453083
sp|P38694|MSC7_YEAST,2,644,0.003105590062111801
sp|P38207|APN2_YEAST,1,520,0.0019230769230769232
sp|P36057|SRPB_YEAST,1,244,0.004098360655737705
sp|P33734|HIS5_YEAST,2,552,0.0036231884057971015
sp|P38066|RIB1_YEAST,1,345,0.002898550724637681
sp|P31116|DHOM_YEAST,3,359,0.008356545961002786
sp|P32353|ERG3_YEAST,1,365,0.0027397260273972603
sp|P38219|OLA1_YEAST,2,394,0.005076142131979695
sp|P38716|YHR2_YEAST,1,378,0.0026455026455026454
sp|P32864|RAEP_YEAST,1,603,0.001658374792703151
sp|P38011|GBLP_YEAST,3,319,0.009404388714733543
sp|P38132|MCM7_YEAST,1,845,0.001183431952662722
sp|P39985|DPO5_YEAST,2,1022,0.0019569471624266144
sp|P38891|BCA1_YEAST,4,393,0.010178117048346057
sp|P38129|TAF5_YEAST,1,798,0.0012531328320802004
sp|P32356|TREA_YEAST,2,751,0.002663115845539281
sp|P32492|MYO4_YEAST,1,1471,0.0006798096532970768
sp|P38756|YHG3_YEAST,1,429,0.002331002331002331
sp|P33322|CBF5_YEAST,3,483,0.006211180124223602
sp|P30657|PSB7_YEAST,1,266,0.0037593984962406013
sp|P38707|SYNC_YEAST,3,554,0.005415162454873646
sp|P38250|IST2_YEAST,1,946,0.0010570824524312897
sp|P32264|PROB_YEAST,1,428,0.002336448598130841
sp|P39520|IFH1_YEAST,1,1085,0.0009216589861751152
sp|P33892|GCN1_YEAST,5,2672,0.0018712574850299401
sp|P34244|HSL1_YEAST,2,1518,0.0013175230566534915
sp|P38630|RFC1_YEAST,1,861,0.0011614401858304297
sp|P36165|TGL4_YEAST,1,910,0.001098901098901099
sp|P38426|TPS3_YEAST,1,1054,0.0009487666034155598
sp|P38109|YBY9_YEAST,1,508,0.001968503937007874
sp|P38708|YHI0_YEAST,4,688,0.005813953488372093
sp|P39730|IF2P_YEAST,5,1002,0.00499001996007984
sp|P38225|FAT1_YEAST,2,669,0.0029895366218236174
sp|P37296|STV1_YEAST,2,890,0.0022471910112359553
sp|P32614|FRDS_YEAST,4,470,0.00851063829787234
sp|P38148|PPS1_YEAST,1,807,0.0012391573729863693
sp|P38822|BZZ1_YEAST,1,633,0.001579778830963665
sp|P34730|BMH2_YEAST,3,273,0.01098901098901099
sp|P32565|RPN2_YEAST,3,945,0.0031746031746031746
sp|P32471|EF1B_YEAST,5,206,0.024271844660194174
sp|P38775|YHK5_YEAST,1,560,0.0017857142857142857
sp|P34237|CASP_YEAST,2,679,0.0029455081001472753
sp|P32454|APE2_YEAST,3,952,0.0031512605042016808
sp|P33202|UFD4_YEAST,2,1483,0.0013486176668914363
sp|P38758|TDA3_YEAST,3,523,0.0057361376673040155
sp|P38817|GGA2_YEAST,1,585,0.0017094017094017094
sp|P32597|STH1_YEAST,2,1359,0.0014716703458425313
sp|P34250|SEG2_YEAST,1,1132,0.0008833922261484099
sp|P32776|TFB1_YEAST,2,642,0.003115264797507788
sp|P38347|YB9P_YEAST,1,419,0.002386634844868735
sp|P38690|YHJ3_YEAST,1,423,0.002364066193853428
sp|P39744|NOC2_YEAST,1,710,0.0014084507042253522
sp|P38698|PPX1_YEAST,1,397,0.0025188916876574307
sp|P32771|FADH_YEAST,1,386,0.0025906735751295338
sp|P33401|PGM1_YEAST,1,570,0.0017543859649122807
sp|P36532|RM37_YEAST,2,105,0.01904761904761905
sp|P34217|PIN4_YEAST,3,668,0.004491017964071856
sp|P38853|KEL1_YEAST,3,1164,0.002577319587628866
sp|P30656|PSB5_YEAST,1,287,0.003484320557491289
sp|P32381|ARP2_YEAST,3,391,0.0076726342710997444
sp|P37292|GLYM_YEAST,3,490,0.006122448979591836
sp|P31373|CYS3_YEAST,1,394,0.0025380710659898475
sp|P39077|TCPG_YEAST,1,534,0.0018726591760299626
sp|P30624|LCF1_YEAST,3,700,0.004285714285714286
sp|P35844|KES1_YEAST,1,434,0.002304147465437788
sp|P39927|PTI1_YEAST,1,425,0.002352941176470588
sp|P33748|MSN2_YEAST,3,704,0.004261363636363636
sp|P38071|ETR1_YEAST,1,380,0.002631578947368421
sp|P32795|YME1_YEAST,2,747,0.002677376171352075
sp|P32774|T2AG_YEAST,1,122,0.00819672131147541
sp|P34111|TFC3_YEAST,1,1160,0.0008620689655172414
sp|P39986|ATC6_YEAST,3,1215,0.0024691358024691358
sp|P32623|CRH2_YEAST,1,467,0.0021413276231263384
sp|P32790|SLA1_YEAST,3,1244,0.002411575562700965
sp|P38080|AKL1_YEAST,2,1108,0.0018050541516245488
sp|P32660|ATC5_YEAST,4,1571,0.002546148949713558
sp|P38077|ATPG_YEAST,1,311,0.003215434083601286
sp|P39109|YCFI_YEAST,5,1515,0.0033003300330033004
sp|P30771|NAM7_YEAST,1,971,0.0010298661174047373
sp|P38682|GLO3_YEAST,3,493,0.006085192697768763
sp|P38803|IPI1_YEAST,2,334,0.005988023952095809
sp|P35176|CYPD_YEAST,1,225,0.0044444444444444444
sp|P38747|OTU2_YEAST,1,307,0.003257328990228013
sp|P39015|STM1_YEAST,5,273,0.018315018315018316
sp|P35197|GCS1_YEAST,3,352,0.008522727272727272
sp|P32591|SWI3_YEAST,2,825,0.0024242424242424242
sp|P35169|TOR1_YEAST,2,2470,0.0008097165991902834
sp|P34216|EDE1_YEAST,1,1381,0.000724112961622013
sp|P39525|CEM1_YEAST,1,442,0.0022624434389140274
sp|P38061|RL32_YEAST,3,130,0.023076923076923078
sp|P32528|DUR1_YEAST,7,1835,0.0038147138964577656
sp|P39101|CAJ1_YEAST,2,391,0.005115089514066497
sp|P39543|SOP4_YEAST,1,234,0.004273504273504274
sp|P33330|SERC_YEAST,2,395,0.005063291139240506
sp|P32505|NAB2_YEAST,1,525,0.0019047619047619048
sp|P38992|SUR2_YEAST,1,349,0.0028653295128939827
sp|P38712|RRP3_YEAST,4,501,0.007984031936127744
sp|P35725|YKG3_YEAST,1,167,0.005988023952095809
sp|P38120|RT09_YEAST,1,278,0.0035971223021582736
sp|P32657|CHD1_YEAST,2,1468,0.0013623978201634877
sp|P38081|YBQ6_YEAST,1,501,0.001996007984031936
sp|P39929|SNF7_YEAST,1,240,0.004166666666666667
sp|P32902|RT04_YEAST,1,394,0.0025380710659898475
sp|P32364|SMY1_YEAST,1,656,0.001524390243902439
sp|P35207|SKI2_YEAST,4,1287,0.003108003108003108
sp|P38779|CIC1_YEAST,2,376,0.005319148936170213
sp|P38764|RPN1_YEAST,1,993,0.0010070493454179255
sp|P32773|TOA1_YEAST,1,286,0.0034965034965034965
sp|P38810|SFB3_YEAST,3,929,0.0032292787944025836
sp|P39960|BEM2_YEAST,5,2167,0.0023073373327180432
sp|P31115|PUS3_YEAST,1,442,0.0022624434389140274
sp|P37291|GLYC_YEAST,1,469,0.0021321961620469083
sp|P33775|PMT1_YEAST,2,817,0.0024479804161566705
sp|P32500|NDC1_YEAST,3,655,0.004580152671755725
sp|P32527|ZUO1_YEAST,2,433,0.004618937644341801
sp|P38288|TOS1_YEAST,1,455,0.002197802197802198
sp|P38041|BOB1_YEAST,4,980,0.004081632653061225
sp|P39078|TCPD_YEAST,1,528,0.001893939393939394
sp|P33302|PDR5_YEAST,1,1511,0.0006618133686300463
sp|P32566|SMI1_YEAST,1,505,0.0019801980198019802
sp|P32568|SNQ2_YEAST,5,1501,0.0033311125916055963
sp|P32481|IF2G_YEAST,1,527,0.0018975332068311196
sp|P38281|APD1_YEAST,1,316,0.0031645569620253164
sp|P32892|DRS1_YEAST,3,752,0.003989361702127659
sp|P37262|SOL2_YEAST,1,315,0.0031746031746031746
sp|P38110|ATM_YEAST,1,2787,0.0003588087549336204
sp|P38169|KMO_YEAST,1,460,0.002173913043478261
sp|P39676|FHP_YEAST,1,399,0.002506265664160401
sp|P33317|DUT_YEAST,1,147,0.006802721088435374
sp|P38088|SYG_YEAST,3,690,0.004347826086956522
sp|P38230|QOR_YEAST,1,334,0.0029940119760479044
sp|P32582|CBS_YEAST,3,507,0.005917159763313609
sp|P38431|IF5_YEAST,2,405,0.0049382716049382715
sp|P32324|EF2_YEAST,6,842,0.007125890736342043
sp|P40217|EIF3I_YEAST,1,347,0.002881844380403458
sp|P43565|RIM15_YEAST,1,1770,0.0005649717514124294
sp|P49089|ASNS1_YEAST,1,572,0.0017482517482517483
sp|P47061|VPS53_YEAST,1,822,0.0012165450121654502
sp|P47771|ALDH2_YEAST,1,506,0.001976284584980237
sp|P49955|SF3B1_YEAST,1,971,0.0010298661174047373
sp|P47083|MPP10_YEAST,1,593,0.0016863406408094434
sp|P40157|VID27_YEAST,1,782,0.0012787723785166241
sp|P40212|RL13B_YEAST,2,199,0.010050251256281407
sp|P40318|DOA10_YEAST,1,1319,0.000758150113722517
sp|P46944|TRS85_YEAST,1,698,0.0014326647564469914
sp|P40164|PP4R3_YEAST,1,858,0.0011655011655011655
sp|P49687|NU145_YEAST,1,1317,0.0007593014426727411
sp|P49090|ASNS2_YEAST,3,572,0.005244755244755245
sp|P48559|YPT11_YEAST,1,417,0.002398081534772182
sp|P41056|RL33B_YEAST,1,107,0.009345794392523364
sp|P40555|PSMD9_YEAST,1,220,0.004545454545454545
sp|P40064|NU157_YEAST,1,1391,0.0007189072609633358
sp|P40563|AIM21_YEAST,1,679,0.0014727540500736377
sp|P40462|TM108_YEAST,2,946,0.0021141649048625794
sp|P40007|NOP16_YEAST,1,231,0.004329004329004329
sp|P47054|NU192_YEAST,1,1683,0.0005941770647653001
sp|P40368|NUP82_YEAST,1,713,0.001402524544179523
sp|P48415|SEC16_YEAST,1,2195,0.00045558086560364467
sp|P40151|WRIP1_YEAST,1,587,0.0017035775127768314
sp|P40482|SEC24_YEAST,2,926,0.0021598272138228943
sp|P40969|CBF3B_YEAST,1,608,0.001644736842105263
sp|P46959|TRM61_YEAST,1,383,0.0026109660574412533
sp|P46989|ATG27_YEAST,1,271,0.0036900369003690036
sp|P40510|SER33_YEAST,1,469,0.0021321961620469083
sp|P40477|NU159_YEAST,1,1460,0.0006849315068493151
sp|P46673|NUP85_YEAST,2,744,0.002688172043010753
sp|P40856|SA185_YEAST,2,1058,0.001890359168241966
sp|P40086|COX15_YEAST,2,486,0.00411522633744856
sp|P40469|MET18_YEAST,3,1032,0.0029069767441860465
sp|P46669|RPA43_YEAST,1,326,0.003067484662576687
sp|P42945|UTP10_YEAST,1,1769,0.0005652911249293386
sp|P40498|UTP25_YEAST,1,721,0.0013869625520110957
sp|P49704|PRP31_YEAST,1,494,0.0020242914979757085
sp|P43555|EMP47_YEAST,2,445,0.0044943820224719105
sp|P41057|RS29A_YEAST,1,56,0.017857142857142856
sp|P40531|GVP36_YEAST,2,326,0.006134969325153374
sp|P40495|LYS12_YEAST,4,371,0.01078167115902965
sp|P47175|HMS2_YEAST,1,358,0.002793296089385475
sp|P41911|GPD2_YEAST,2,440,0.004545454545454545
sp|P40078|NSA2_YEAST,1,261,0.0038314176245210726
sp|P46995|SET2_YEAST,1,733,0.001364256480218281
sp|P42943|TCPH_YEAST,1,550,0.0018181818181818182
sp|P40028|YEN1_YEAST,1,759,0.0013175230566534915
sp|P40961|PHB1_YEAST,1,287,0.003484320557491289
sp|P46974|RSF2_YEAST,1,1380,0.0007246376811594203
sp|P48365|GYP7_YEAST,1,746,0.0013404825737265416
sp|P47170|IML1_YEAST,1,1584,0.0006313131313131314
sp|P46992|YJR1_YEAST,1,396,0.0025252525252525255
sp|P40485|SLM1_YEAST,1,686,0.0014577259475218659
sp|P43124|NSE4_YEAST,1,402,0.0024875621890547263
sp|P47068|BBC1_YEAST,2,1157,0.001728608470181504
sp|P40566|YIS7_YEAST,1,764,0.0013089005235602095
sp|P43132|BRE2_YEAST,1,505,0.0019801980198019802
sp|P43616|DUG1_YEAST,1,481,0.002079002079002079
sp|P47160|ENT3_YEAST,1,408,0.0024509803921568627
sp|P46674|SAC3_YEAST,1,1301,0.0007686395080707148
sp|P43579|IES1_YEAST,1,692,0.001445086705202312
sp|P47031|IML2_YEAST,1,731,0.0013679890560875513
sp|P47016|NIT2_YEAST,1,307,0.003257328990228013
sp|P42840|YN60_YEAST,1,284,0.0035211267605633804
sp|P40505|SDS3_YEAST,1,327,0.0030581039755351682
sp|P40527|ATC7_YEAST,1,1151,0.0008688097306689834
sp|P41821|MID1_YEAST,1,548,0.0018248175182481751
sp|P47039|BNA3_YEAST,1,444,0.0022522522522522522
sp|P40309|KHA1_YEAST,1,873,0.001145475372279496
sp|P40468|TAO3_YEAST,1,2376,0.00042087542087542086
sp|P46971|PMT4_YEAST,1,762,0.0013123359580052493
sp|P40009|YND1_YEAST,1,630,0.0015873015873015873
sp|P42847|RT18_YEAST,1,217,0.004608294930875576
sp|P48564|YN35_YEAST,1,524,0.0019083969465648854
sp|P47075|VTC4_YEAST,2,721,0.0027739251040221915
sp|P41810|COPB_YEAST,1,973,0.0010277492291880781
sp|P48836|VATG_YEAST,2,114,0.017543859649122806
sp|P40955|CHS6_YEAST,1,746,0.0013404825737265416
sp|P41901|SPR3_YEAST,1,512,0.001953125
sp|P40994|ARF3_YEAST,1,183,0.00546448087431694
sp|P49367|LYS4_YEAST,1,693,0.001443001443001443
sp|P43571|BST1_YEAST,1,1029,0.0009718172983479105
sp|P40319|ELO3_YEAST,1,345,0.002898550724637681
sp|P40581|GPX3_YEAST,1,163,0.006134969325153374
sp|P48524|BUL1_YEAST,1,976,0.0010245901639344263
sp|P40959|MVP1_YEAST,1,511,0.0019569471624266144
sp|P42940|ETFB_YEAST,1,261,0.0038314176245210726
sp|P47165|XPT1_YEAST,2,209,0.009569377990430622
sp|P41921|GSHR_YEAST,1,483,0.002070393374741201
sp|P47025|MDV1_YEAST,1,714,0.0014005602240896359
sp|P46683|YAR1_YEAST,1,200,0.005
sp|P40957|MAD1_YEAST,1,749,0.0013351134846461949
sp|P40354|NTA1_YEAST,1,457,0.002188183807439825
sp|P41895|T2FA_YEAST,1,735,0.0013605442176870747
sp|P48562|CLA4_YEAST,1,842,0.0011876484560570072
sp|P40506|PPCS_YEAST,1,365,0.0027397260273972603
sp|P40040|THO1_YEAST,2,218,0.009174311926605505
sp|P47123|MOG1_YEAST,1,218,0.0045871559633027525
sp|P41920|YRB1_YEAST,1,201,0.004975124378109453
sp|P40580|BZRD_YEAST,2,263,0.0076045627376425855
sp|P41734|IAH1_YEAST,1,238,0.004201680672268907
sp|P40956|GTS1_YEAST,1,396,0.0025252525252525255
sp|P47026|GWT1_YEAST,1,490,0.0020408163265306124
sp|P48164|RS7B_YEAST,1,190,0.005263157894736842
sp|P40066|GLE2_YEAST,1,365,0.0027397260273972603
sp|P46949|FYV8_YEAST,1,817,0.0012239902080783353
sp|P43590|YFH6_YEAST,1,535,0.001869158878504673
sp|P44683|PGA4_YEAST,1,607,0.0016474464579901153
sp|P43585|VTC2_YEAST,2,828,0.0024154589371980675
sp|P46680|AIP1_YEAST,2,615,0.0032520325203252032
sp|P40185|MMF1_YEAST,2,145,0.013793103448275862
sp|P40457|MLP2_YEAST,3,1679,0.001786777843954735
sp|P41805|RL10_YEAST,2,221,0.00904977375565611
sp|P47108|URB2_YEAST,2,1174,0.0017035775127768314
sp|P48439|OST3_YEAST,1,350,0.002857142857142857
sp|P48589|RS12_YEAST,1,143,0.006993006993006993
sp|P40160|RIO2_YEAST,1,425,0.002352941176470588
sp|P49017|COQ5_YEAST,2,307,0.006514657980456026
sp|P48582|BRO1_YEAST,3,844,0.0035545023696682463
sp|P47047|MTR4_YEAST,3,1073,0.0027958993476234857
sp|P44015|VAC2_YEAST,1,386,0.0025906735751295338
sp|P40991|NOP2_YEAST,1,618,0.0016181229773462784
sp|P43570|GYP8_YEAST,1,497,0.002012072434607646
sp|P47008|SFH5_YEAST,2,294,0.006802721088435374
sp|P41807|VATH_YEAST,4,478,0.008368200836820083
sp|P42935|ELP2_YEAST,2,788,0.0025380710659898475
sp|P40317|SOK1_YEAST,1,901,0.0011098779134295228
sp|P49167|RL38_YEAST,1,78,0.01282051282051282
sp|P43593|UBP6_YEAST,1,499,0.002004008016032064
sp|P47035|NET1_YEAST,2,1189,0.001682085786375105
sp|P49095|GCSP_YEAST,3,1034,0.0029013539651837525
sp|P43123|UAP1_YEAST,1,477,0.0020964360587002098
sp|P49435|APT1_YEAST,1,187,0.0053475935828877
sp|P40152|YNV7_YEAST,1,326,0.003067484662576687
sp|P40551|YIB2_YEAST,1,113,0.008849557522123894
sp|P48606|TBCA_YEAST,1,106,0.009433962264150943
sp|P40413|TCPE_YEAST,3,562,0.005338078291814947
sp|P45818|ROK1_YEAST,2,564,0.0035460992907801418
sp|P40416|ATM1_YEAST,2,690,0.002898550724637681
sp|P47135|JSN1_YEAST,1,1091,0.0009165902841429881
sp|P47103|CYP7_YEAST,2,393,0.005089058524173028
sp|P44374|SFG2_YEAST,5,843,0.005931198102016607
sp|P47124|HOC1_YEAST,1,396,0.0025252525252525255
sp|P46676|SUM1_YEAST,1,1062,0.0009416195856873823
sp|P40582|GST1_YEAST,2,234,0.008547008547008548
sp|P40535|ACA2_YEAST,1,587,0.0017035775127768314
sp|P47102|GEA1_YEAST,2,1408,0.0014204545454545455
sp|P47079|TCPQ_YEAST,4,568,0.007042253521126761
sp|P40206|JLP2_YEAST,1,208,0.004807692307692308
sp|P40509|COPE_YEAST,1,296,0.0033783783783783786
sp|P40496|RT25_YEAST,1,264,0.003787878787878788
sp|P40002|MIT1_YEAST,1,666,0.0015015015015015015
sp|P43597|YFI6_YEAST,1,1233,0.0008110300081103001
sp|P40348|RFC2_YEAST,2,353,0.0056657223796034
sp|P40069|IMB4_YEAST,1,1113,0.0008984725965858042
sp|P47150|RT07_YEAST,1,247,0.004048582995951417
sp|P40068|FLO8_YEAST,1,799,0.0012515644555694619
sp|P41277|GPP1_YEAST,1,250,0.004
sp|P47019|ALB1_YEAST,1,175,0.005714285714285714
sp|P46982|MNN5_YEAST,3,586,0.005119453924914676
sp|P40215|NDH1_YEAST,1,560,0.0017857142857142857
sp|P40010|NUG1_YEAST,2,520,0.0038461538461538464
sp|P41813|FKH2_YEAST,1,862,0.001160092807424594
sp|P47117|ARP3_YEAST,2,449,0.004454342984409799
sp|P46655|SYEC_YEAST,1,708,0.0014124293785310734
sp|P43619|NADC_YEAST,1,295,0.003389830508474576
sp|P49775|HNT2_YEAST,1,206,0.0048543689320388345
sp|P47018|MTC1_YEAST,1,478,0.0020920502092050207
sp|P40514|YIG7_YEAST,1,678,0.0014749262536873156
sp|P47120|DOHH_YEAST,2,325,0.006153846153846154
sp|P40471|AYR1_YEAST,1,297,0.003367003367003367
sp|P40024|ARB1_YEAST,2,610,0.003278688524590164
sp|P47050|CUL8_YEAST,1,842,0.0011876484560570072
sp|P41896|T2FB_YEAST,1,400,0.0025
sp|P48510|DSK2_YEAST,1,373,0.002680965147453083
sp|P41832|BNI1_YEAST,2,1953,0.0010240655401945725
sp|P43556|RGD2_YEAST,2,714,0.0028011204481792717
sp|P40467|ASG1_YEAST,1,964,0.001037344398340249
sp|P46672|G4P1_YEAST,2,376,0.005319148936170213
sp|P48563|MON2_YEAST,2,1636,0.0012224938875305623
sp|P41818|GLC8_YEAST,1,229,0.004366812227074236
sp|P40303|PSA4_YEAST,3,254,0.011811023622047244
sp|P47166|SGM1_YEAST,1,707,0.0014144271570014145
sp|P40159|YNU8_YEAST,3,199,0.01507537688442211
sp|P42941|SERB_YEAST,2,309,0.006472491909385114
sp|P40107|GMT1_YEAST,3,337,0.008902077151335312
sp|P47116|PTK2_YEAST,3,818,0.003667481662591687
sp|P40517|YRB2_YEAST,1,327,0.0030581039755351682
sp|P47044|YJF5_YEAST,1,245,0.004081632653061225
sp|P44983|UTR6_YEAST,22,1024,0.021484375
sp|P40075|SCS2_YEAST,2,244,0.00819672131147541
sp|P40016|RPN3_YEAST,3,523,0.0057361376673040155
sp|P40825|SYA_YEAST,1,983,0.001017293997965412
sp|P53285|VPS62_YEAST,1,467,0.0021413276231263384
sp|Q08285|RRP40_YEAST,1,240,0.004166666666666667
sp|P53239|COX18_YEAST,1,316,0.0031645569620253164
sp|Q01852|TIM44_YEAST,1,431,0.002320185614849188
sp|Q04183|TR120_YEAST,1,1289,0.0007757951900698216
sp|Q07528|ATG20_YEAST,1,640,0.0015625
sp|P53128|MTHR2_YEAST,1,600,0.0016666666666666668
sp|Q05635|RNH2B_YEAST,1,350,0.002857142857142857
sp|Q05930|MDM30_YEAST,1,598,0.0016722408026755853
sp|Q02931|UTP17_YEAST,1,896,0.0011160714285714285
sp|Q06321|ATG26_YEAST,1,1198,0.0008347245409015025
sp|P50101|UBP15_YEAST,1,1230,0.0008130081300813008
sp|Q04675|SEN15_YEAST,1,128,0.0078125
sp|P53889|FMP41_YEAST,1,259,0.003861003861003861
sp|Q03940|RUVB1_YEAST,1,463,0.0021598272138228943
sp|P50945|AIM37_YEAST,1,234,0.004273504273504274
sp|Q07438|YD071_YEAST,1,124,0.008064516129032258
sp|Q08634|YO238_YEAST,1,303,0.0033003300330033004
sp|Q06522|YP147_YEAST,1,304,0.003289473684210526
sp|Q06493|YLH47_YEAST,1,454,0.0022026431718061676
sp|P53235|EIF2A_YEAST,1,642,0.001557632398753894
sp|P53337|ERV29_YEAST,1,310,0.0032258064516129032
sp|P53207|SNU71_YEAST,1,620,0.0016129032258064516
sp|Q02785|PDR12_YEAST,2,1511,0.0013236267372600927
sp|Q01217|ARG56_YEAST,1,863,0.0011587485515643105
sp|P53131|PRP43_YEAST,2,767,0.002607561929595828
sp|Q03496|TR732_YEAST,4,1420,0.0028169014084507044
sp|Q06078|UTP21_YEAST,1,939,0.0010649627263045794
sp|P50095|IMDH3_YEAST,1,523,0.0019120458891013384
sp|Q02642|NACB1_YEAST,1,157,0.006369426751592357
