Protein,Peptide Count,Protein Length,Normalized Peptide Count
sp|P29703|FNTA_YEAST,3,316,0.00949367088607595
sp|P22804|BET1_YEAST,1,142,0.007042253521126761
sp|P23250|RPI1_YEAST,1,407,0.002457002457002457
sp|P25566|MXR2_YEAST,1,168,0.005952380952380952
sp|P21147|ACO1_YEAST,5,510,0.00980392156862745
sp|P25358|ELO2_YEAST,2,347,0.005763688760806916
sp|P25451|PSB3_YEAST,4,205,0.01951219512195122
sp|P26263|PDC6_YEAST,2,563,0.003552397868561279
sp|P25586|KRR1_YEAST,4,316,0.012658227848101266
sp|P25569|GID7_YEAST,1,745,0.0013422818791946308
sp|P29055|TF2B_YEAST,2,345,0.005797101449275362
sp|P25560|RER1_YEAST,1,188,0.005319148936170213
sp|O74700|TIM9_YEAST,2,87,0.022988505747126436
sp|P23202|URE2_YEAST,1,354,0.002824858757062147
sp|P28743|KIP2_YEAST,1,706,0.00141643059490085
sp|P28789|HEM3_YEAST,4,327,0.012232415902140673
sp|P22217|TRX1_YEAST,8,103,0.07766990291262135
sp|P27809|KRE2_YEAST,9,442,0.020361990950226245
sp|P25348|RM32_YEAST,1,183,0.00546448087431694
sp|P27999|RPB9_YEAST,2,122,0.01639344262295082
sp|P29366|BEM1_YEAST,3,551,0.0054446460980036296
sp|P22204|DBF2_YEAST,2,572,0.0034965034965034965
sp|P21771|RT28_YEAST,2,286,0.006993006993006993
sp|P21951|DPOE_YEAST,3,2222,0.0013501350135013501
sp|P22438|SYMM_YEAST,1,575,0.0017391304347826088
sp|P21560|CBP3_YEAST,4,335,0.011940298507462687
sp|P25339|PUF4_YEAST,2,888,0.0022522522522522522
sp|P22141|PSB4_YEAST,3,198,0.015151515151515152
sp|P27929|NAM9_YEAST,2,486,0.00411522633744856
sp|P25631|YCU1_YEAST,8,222,0.036036036036036036
sp|P22470|SAN1_YEAST,1,610,0.001639344262295082
sp|P23642|VAN1_YEAST,2,535,0.003738317757009346
sp|P29704|FDFT_YEAST,9,444,0.02027027027027027
sp|P27810|KTR1_YEAST,6,393,0.015267175572519083
sp|P25573|MGR1_YEAST,2,417,0.004796163069544364
sp|P24004|PEX1_YEAST,1,1043,0.0009587727708533077
sp|P25558|BUD3_YEAST,2,1636,0.0012224938875305623
sp|P22855|MAN1_YEAST,1,1083,0.0009233610341643582
sp|P22209|KIN3_YEAST,1,435,0.0022988505747126436
sp|P22023|KRE5_YEAST,5,1365,0.003663003663003663
sp|P25044|PTP1_YEAST,1,335,0.0029850746268656717
sp|P25367|RNQ1_YEAST,4,405,0.009876543209876543
sp|P20676|NUP1_YEAST,5,1076,0.004646840148698885
sp|P20606|SAR1_YEAST,8,190,0.042105263157894736
sp|P22768|ASSY_YEAST,5,420,0.011904761904761904
sp|P25037|UBP1_YEAST,8,809,0.009888751545117428
sp|P23585|HXT2_YEAST,2,541,0.0036968576709796672
sp|P28707|SBA1_YEAST,5,216,0.023148148148148147
sp|P29469|MCM2_YEAST,4,868,0.004608294930875576
sp|P20084|RM33_YEAST,1,86,0.011627906976744186
sp|P25332|RBSK_YEAST,1,333,0.003003003003003003
sp|P22803|TRX2_YEAST,7,104,0.0673076923076923
sp|P26793|FEN1_YEAST,4,382,0.010471204188481676
sp|P27472|GYS2_YEAST,8,705,0.011347517730496455
sp|P23291|KC11_YEAST,6,538,0.011152416356877323
sp|P28496|LAC1_YEAST,3,418,0.007177033492822967
sp|P23641|MPCP_YEAST,10,311,0.03215434083601286
sp|P21827|RCC1_YEAST,8,482,0.016597510373443983
sp|P25389|KCC4_YEAST,2,1037,0.0019286403085824494
sp|P23639|PSA2_YEAST,6,250,0.024
sp|P25372|TRX3_YEAST,1,127,0.007874015748031496
sp|P25045|LCB1_YEAST,9,558,0.016129032258064516
sp|P22146|GAS1_YEAST,14,559,0.025044722719141325
sp|P25039|EFGM_YEAST,2,761,0.002628120893561104
sp|P29311|BMH1_YEAST,6,267,0.02247191011235955
sp|P21373|UTR1_YEAST,3,530,0.005660377358490566
sp|P20485|KICH_YEAST,3,582,0.005154639175257732
sp|P22276|RPC2_YEAST,6,1149,0.005221932114882507
sp|P25371|ADP1_YEAST,5,1049,0.004766444232602479
sp|P25582|SPB1_YEAST,7,841,0.008323424494649227
sp|P20448|DBP4_YEAST,7,770,0.00909090909090909
sp|P24521|ERG8_YEAST,6,451,0.013303769401330377
sp|P20604|PP11_YEAST,4,311,0.012861736334405145
sp|P21374|ISY1_YEAST,1,235,0.00425531914893617
sp|P20447|DBP3_YEAST,12,523,0.022944550669216062
sp|P25555|GBP2_YEAST,6,427,0.01405152224824356
sp|P28319|CWP1_YEAST,6,239,0.02510460251046025
sp|P20486|CKS1_YEAST,2,150,0.013333333333333334
sp|P20049|TYR1_YEAST,2,452,0.004424778761061947
sp|P23254|TKT1_YEAST,29,680,0.04264705882352941
sp|P22203|VATE_YEAST,17,233,0.07296137339055794
sp|P27705|MIG1_YEAST,2,504,0.003968253968253968
sp|P22211|NPR1_YEAST,1,790,0.0012658227848101266
sp|P23615|SPT6_YEAST,23,1451,0.015851137146795313
sp|P24583|KPC1_YEAST,2,1151,0.0017376194613379669
sp|P22696|ESS1_YEAST,3,170,0.01764705882352941
sp|P23292|KC12_YEAST,7,546,0.01282051282051282
sp|P29029|CHIT_YEAST,2,562,0.0035587188612099642
sp|P25374|NFS1_YEAST,4,497,0.008048289738430584
sp|P25385|BOS1_YEAST,1,244,0.004098360655737705
sp|P21965|MCK1_YEAST,12,375,0.032
sp|P25375|PRTD_YEAST,15,712,0.021067415730337078
sp|P23724|PSB6_YEAST,5,241,0.02074688796680498
sp|P25651|CSM1_YEAST,1,190,0.005263157894736842
sp|P21269|CCA1_YEAST,4,546,0.007326007326007326
sp|P20051|PYRC_YEAST,9,364,0.024725274725274724
sp|P27614|CBPS_YEAST,10,576,0.017361111111111112
sp|P25642|IMG2_YEAST,3,146,0.02054794520547945
sp|P25386|USO1_YEAST,15,1790,0.008379888268156424
sp|P26754|RFA2_YEAST,4,273,0.014652014652014652
sp|P25583|KAR4_YEAST,1,335,0.0029850746268656717
sp|P28274|URA7_YEAST,23,579,0.039723661485319514
sp|P25043|PSB2_YEAST,3,261,0.011494252873563218
sp|P23337|GYS1_YEAST,3,708,0.00423728813559322
sp|P23776|EXG1_YEAST,11,448,0.024553571428571428
sp|P22082|SNF2_YEAST,5,1703,0.002935995302407516
sp|P21524|RIR1_YEAST,14,888,0.015765765765765764
sp|P25719|CYPC_YEAST,8,182,0.04395604395604396
sp|P25369|LSB5_YEAST,3,354,0.00847457627118644
sp|P21957|OPI1_YEAST,3,404,0.007425742574257425
sp|P25574|EMC1_YEAST,8,760,0.010526315789473684
sp|P22579|SIN3_YEAST,8,1536,0.005208333333333333
sp|P21243|PSA1_YEAST,14,252,0.05555555555555555
sp|P25441|RPC4_YEAST,3,422,0.0071090047393364926
sp|P25040|TSR4_YEAST,7,408,0.01715686274509804
sp|P21954|IDHP_YEAST,20,428,0.04672897196261682
sp|P25655|NOT1_YEAST,19,2108,0.009013282732447819
sp|P25632|RSC6_YEAST,5,483,0.010351966873706004
sp|P20081|FKBP_YEAST,8,114,0.07017543859649122
sp|P22138|RPA2_YEAST,27,1203,0.022443890274314215
sp|P28007|GAR1_YEAST,5,205,0.024390243902439025
sp|P25368|RRP7_YEAST,4,297,0.013468013468013467
sp|P23542|AATC_YEAST,23,418,0.05502392344497608
sp|P21801|SDHB_YEAST,2,266,0.007518796992481203
sp|P25294|SIS1_YEAST,17,352,0.048295454545454544
sp|P25303|SCJ1_YEAST,9,377,0.023872679045092837
sp|P21734|UBC1_YEAST,5,215,0.023255813953488372
sp|P29453|RL8B_YEAST,6,256,0.0234375
sp|P25382|NLE1_YEAST,1,515,0.001941747572815534
sp|P25644|PAT1_YEAST,10,796,0.01256281407035176
sp|P24276|SSD1_YEAST,21,1250,0.0168
sp|P28834|IDH1_YEAST,9,360,0.025
sp|P23638|PSA3_YEAST,8,258,0.031007751937984496
sp|P21304|PWP1_YEAST,9,576,0.015625
sp|P24279|MCM3_YEAST,14,971,0.014418125643666324
sp|P27616|PUR7_YEAST,18,306,0.058823529411764705
sp|P21264|PUR6_YEAST,26,571,0.04553415061295972
sp|P25296|CANB_YEAST,8,175,0.045714285714285714
sp|P22517|KCC2_YEAST,5,447,0.011185682326621925
sp|P20459|IF2A_YEAST,17,304,0.05592105263157895
sp|P26786|RS7A_YEAST,19,190,0.1
sp|P25623|SYP1_YEAST,19,870,0.021839080459770115
sp|P27692|SPT5_YEAST,21,1063,0.01975540921919097
sp|P22336|RFA1_YEAST,12,621,0.01932367149758454
sp|P25847|MSH2_YEAST,8,964,0.008298755186721992
sp|P21538|REB1_YEAST,7,810,0.008641975308641974
sp|P23293|BUR1_YEAST,1,657,0.0015220700152207
sp|P25376|AGP1_YEAST,1,633,0.001579778830963665
sp|P28321|MGLL_YEAST,7,313,0.022364217252396165
sp|P27466|KCC1_YEAST,2,446,0.004484304932735426
sp|P27476|NSR1_YEAST,14,414,0.033816425120772944
sp|P25567|SRO9_YEAST,18,434,0.041474654377880185
sp|P25293|NAP1_YEAST,12,417,0.02877697841726619
sp|P25605|ILV6_YEAST,15,309,0.04854368932038835
sp|P24783|DBP2_YEAST,20,546,0.03663003663003663
sp|P20967|ODO1_YEAST,22,1014,0.021696252465483234
sp|P22147|XRN1_YEAST,33,1528,0.021596858638743454
sp|P25379|STDH_YEAST,7,360,0.019444444444444445
sp|P21576|VPS1_YEAST,28,704,0.03977272727272727
sp|P25087|ERG6_YEAST,23,383,0.06005221932114883
sp|P25491|MAS5_YEAST,17,409,0.04156479217603912
sp|P28777|AROC_YEAST,22,376,0.05851063829787234
sp|P20449|DBP5_YEAST,24,482,0.04979253112033195
sp|P28241|IDH2_YEAST,14,369,0.037940379403794036
sp|P28273|OPLA_YEAST,15,1286,0.01166407465007776
sp|P26637|SYLC_YEAST,58,1090,0.05321100917431193
sp|P22515|UBA1_YEAST,43,1024,0.0419921875
sp|P25617|YCQ6_YEAST,5,290,0.017241379310344827
sp|P28272|PYRD_YEAST,10,314,0.03184713375796178
sp|P25349|YCP4_YEAST,14,247,0.05668016194331984
sp|P23201|SPA2_YEAST,17,1466,0.011596180081855388
sp|P29468|PAP_YEAST,8,568,0.014084507042253521
sp|P29952|MPI_YEAST,17,429,0.039627039627039624
sp|P22137|CLH_YEAST,52,1653,0.03145795523290986
sp|P26783|RS5_YEAST,30,225,0.13333333333333333
sp|P25443|RS2_YEAST,23,254,0.09055118110236221
sp|P26321|RL5_YEAST,11,297,0.037037037037037035
sp|P32525|ECM25_YEAST,1,599,0.001669449081803005
sp|P32830|TIM12_YEAST,1,109,0.009174311926605505
sp|P32767|KA122_YEAST,1,1081,0.0009250693802035153
sp|P38784|VMA22_YEAST,2,181,0.011049723756906077
sp|P35729|NU120_YEAST,1,1037,0.0009643201542912247
sp|P39081|PCF11_YEAST,2,626,0.003194888178913738
sp|P39682|PRP39_YEAST,1,629,0.001589825119236884
sp|P38193|PP4R2_YEAST,1,441,0.0022675736961451248
sp|P38884|AIM18_YEAST,1,321,0.003115264797507788
sp|P38241|SLT11_YEAST,2,364,0.005494505494505495
sp|P36141|FMP46_YEAST,1,133,0.007518796992481203
sp|P38814|SBE22_YEAST,1,852,0.0011737089201877935
sp|P36094|SPC42_YEAST,1,363,0.0027548209366391185
sp|P38167|ECM21_YEAST,1,1117,0.0008952551477170994
sp|P39515|TIM17_YEAST,1,158,0.006329113924050633
sp|P38836|ECM14_YEAST,3,430,0.0069767441860465115
sp|P32502|EI2BB_YEAST,4,381,0.010498687664041995
sp|P39987|HSP7E_YEAST,2,644,0.003105590062111801
sp|P36088|FRMSR_YEAST,1,180,0.005555555555555556
sp|P32570|MED22_YEAST,2,121,0.01652892561983471
sp|P38283|SLI15_YEAST,1,698,0.0014326647564469914
sp|P34162|MED20_YEAST,1,210,0.004761904761904762
sp|P38121|DPOA2_YEAST,3,705,0.00425531914893617
sp|P35179|SC61G_YEAST,1,80,0.0125
sp|P33204|ARPC4_YEAST,1,171,0.005847953216374269
sp|P34110|VPS35_YEAST,1,944,0.001059322033898305
sp|P36147|PAM17_YEAST,1,197,0.005076142131979695
sp|P32529|RPA12_YEAST,1,125,0.008
sp|P38342|TSC10_YEAST,2,320,0.00625
sp|P33891|TIP20_YEAST,1,701,0.0014265335235378032
sp|P38068|GLRX7_YEAST,2,203,0.009852216748768473
sp|P32179|MET22_YEAST,4,357,0.011204481792717087
sp|P39533|ACON2_YEAST,10,789,0.012674271229404309
sp|P38295|MCFS2_YEAST,7,451,0.015521064301552107
sp|P32472|FKBP2_YEAST,4,135,0.02962962962962963
sp|P38869|SVP26_YEAST,3,228,0.013157894736842105
sp|P32335|MSS51_YEAST,3,436,0.006880733944954129
sp|P39103|COX14_YEAST,1,70,0.014285714285714285
sp|P32453|ATP11_YEAST,3,318,0.009433962264150943
sp|P32462|ERG24_YEAST,1,438,0.00228310502283105
sp|P33309|DOM34_YEAST,1,386,0.0025906735751295338
sp|P38146|YPT10_YEAST,2,199,0.010050251256281407
sp|P39692|MET10_YEAST,2,1035,0.001932367149758454
sp|P33754|SEC66_YEAST,2,206,0.009708737864077669
sp|P39742|SEC72_YEAST,3,193,0.015544041450777202
sp|P36139|PET10_YEAST,4,283,0.014134275618374558
sp|P32642|GLRX4_YEAST,2,244,0.00819672131147541
sp|P38345|FMP21_YEAST,1,138,0.007246376811594203
sp|P38797|PP2C7_YEAST,4,343,0.011661807580174927
sp|P32496|RPN12_YEAST,5,274,0.01824817518248175
sp|P32803|EMP24_YEAST,6,203,0.029556650246305417
sp|P38237|UBP14_YEAST,4,781,0.005121638924455826
sp|P38759|VPS29_YEAST,3,282,0.010638297872340425
sp|P32478|HS150_YEAST,3,413,0.007263922518159807
sp|P39685|PO152_YEAST,9,1337,0.006731488406881077
sp|P38875|GPI16_YEAST,4,610,0.006557377049180328
sp|P35182|PP2C1_YEAST,2,281,0.0071174377224199285
sp|P38850|RT107_YEAST,2,1070,0.001869158878504673
sp|P32259|MED16_YEAST,4,974,0.004106776180698152
sp|P36018|YPT52_YEAST,6,234,0.02564102564102564
sp|P38697|IMDH2_YEAST,4,523,0.0076481835564053535
sp|P39966|PP2C2_YEAST,5,464,0.010775862068965518
sp|P34221|PP2C3_YEAST,2,468,0.004273504273504274
sp|P39705|NUP60_YEAST,3,539,0.0055658627087198514
sp|P33442|RS3A1_YEAST,6,255,0.023529411764705882
sp|P36064|COXM1_YEAST,2,111,0.018018018018018018
sp|P36154|AIM29_YEAST,3,155,0.01935483870967742
sp|P34160|NCBP1_YEAST,12,861,0.013937282229965157
sp|P32644|ECM32_YEAST,4,1121,0.003568242640499554
sp|P32626|ENOPH_YEAST,5,227,0.022026431718061675
sp|P39538|UBP12_YEAST,3,1254,0.0023923444976076554
sp|P38626|NCB5R_YEAST,8,284,0.028169014084507043
sp|P36080|RRP14_YEAST,1,434,0.002304147465437788
sp|P36161|NU133_YEAST,8,1157,0.006914433880726016
sp|P34247|UTP11_YEAST,2,250,0.008
sp|P33750|DCA13_YEAST,4,489,0.0081799591002045
sp|P38244|M28P1_YEAST,4,976,0.004098360655737705
sp|P38086|RDH54_YEAST,4,958,0.0041753653444676405
sp|P36105|RL14A_YEAST,1,138,0.007246376811594203
sp|P38089|PP2C4_YEAST,2,393,0.005089058524173028
sp|P36114|YKR18_YEAST,11,725,0.015172413793103448
sp|P38314|SDS24_YEAST,3,527,0.0056925996204933585
sp|P32602|SEC17_YEAST,13,292,0.04452054794520548
sp|P38736|GOSR1_YEAST,4,223,0.017937219730941704
sp|P36047|SDS22_YEAST,7,338,0.020710059171597635
sp|P39931|SS120_YEAST,3,234,0.01282051282051282
sp|P38754|RL14B_YEAST,2,138,0.014492753623188406
sp|P39743|RV167_YEAST,11,482,0.022821576763485476
sp|P38966|YD089_YEAST,3,869,0.0034522439585730723
sp|P38688|SRP72_YEAST,6,640,0.009375
sp|P38248|ECM33_YEAST,4,429,0.009324009324009324
sp|P38334|TRS20_YEAST,1,175,0.005714285714285714
sp|P35202|THI80_YEAST,6,319,0.018808777429467086
sp|P36144|RL1D1_YEAST,4,274,0.014598540145985401
sp|P38187|UBP13_YEAST,1,747,0.0013386880856760374
sp|P33297|PRS6A_YEAST,20,434,0.04608294930875576
sp|P33416|HSP78_YEAST,24,811,0.029593094944512947
sp|P38932|VPS45_YEAST,4,577,0.006932409012131715
sp|P38986|ASPG1_YEAST,7,381,0.01837270341207349
sp|P34077|NIC96_YEAST,10,839,0.011918951132300357
sp|P32915|SC61A_YEAST,3,480,0.00625
sp|P38902|RPB11_YEAST,2,120,0.016666666666666666
sp|P32497|EIF3C_YEAST,16,812,0.019704433497536946
sp|P32458|CDC11_YEAST,3,415,0.007228915662650603
sp|P38825|TOM71_YEAST,5,639,0.00782472613458529
sp|P32380|SP110_YEAST,5,944,0.005296610169491525
sp|P32523|PRP19_YEAST,5,503,0.009940357852882704
sp|P32897|TIM23_YEAST,4,222,0.018018018018018018
sp|P32558|SPT16_YEAST,18,1035,0.017391304347826087
sp|P32319|VPS10_YEAST,21,1579,0.013299556681443952
sp|P39990|SNU13_YEAST,3,126,0.023809523809523808
sp|P35189|TAF14_YEAST,2,244,0.00819672131147541
sp|P38138|GLU2A_YEAST,4,954,0.0041928721174004195
sp|P31380|FUN30_YEAST,4,1131,0.0035366931918656055
sp|P38968|SEC31_YEAST,30,1273,0.02356637863315004
sp|P38985|SRP14_YEAST,4,146,0.0273972602739726
sp|P38615|RIM11_YEAST,2,370,0.005405405405405406
sp|P38720|6PGD1_YEAST,25,489,0.05112474437627812
sp|P39516|RS14B_YEAST,2,138,0.014492753623188406
sp|P38821|DNPEP_YEAST,8,490,0.0163265306122449
sp|P32583|SRP40_YEAST,1,406,0.0024630541871921183
sp|P38181|NU170_YEAST,8,1502,0.005326231691078562
sp|P32501|EI2BE_YEAST,15,712,0.021067415730337078
sp|P36048|SN114_YEAST,3,1008,0.002976190476190476
sp|P32861|UGPA1_YEAST,18,499,0.036072144288577156
sp|P38804|SDO1L_YEAST,2,111,0.018018018018018018
sp|P32628|RAD23_YEAST,12,398,0.03015075376884422
sp|P36000|AP1B1_YEAST,4,726,0.005509641873278237
sp|P38231|FMP23_YEAST,1,175,0.005714285714285714
sp|P38737|ECM29_YEAST,26,1868,0.013918629550321198
sp|P39727|ERV46_YEAST,4,415,0.00963855421686747
sp|P38930|CSK2C_YEAST,2,258,0.007751937984496124
sp|P38959|VPS41_YEAST,1,992,0.0010080645161290322
sp|P32468|CDC12_YEAST,10,407,0.02457002457002457
sp|P38863|SPC97_YEAST,2,823,0.002430133657351154
sp|P38009|PUR92_YEAST,24,592,0.04054054054054054
sp|P35194|UTP20_YEAST,21,2493,0.00842358604091456
sp|P38781|RSC30_YEAST,2,883,0.0022650056625141564
sp|P38886|RPN10_YEAST,5,268,0.018656716417910446
sp|P38828|LSM12_YEAST,3,187,0.016042780748663103
sp|P32787|MG101_YEAST,8,269,0.02973977695167286
sp|P32590|HSP79_YEAST,9,693,0.012987012987012988
sp|P32589|HSP7F_YEAST,48,693,0.06926406926406926
sp|P35180|TOM20_YEAST,5,183,0.0273224043715847
sp|P32913|VPS17_YEAST,6,551,0.010889292196007259
sp|P39936|IF4F2_YEAST,7,914,0.007658643326039387
sp|P38911|FKBP3_YEAST,13,411,0.031630170316301706
sp|P33298|PRS6B_YEAST,13,428,0.030373831775700934
sp|P39938|RS26A_YEAST,2,119,0.01680672268907563
sp|P38264|PHO88_YEAST,6,188,0.031914893617021274
sp|P38328|ARPC1_YEAST,9,384,0.0234375
sp|P38261|EXO84_YEAST,3,753,0.00398406374501992
sp|P38555|YPT31_YEAST,4,223,0.017937219730941704
sp|P36136|SHB17_YEAST,10,271,0.03690036900369004
sp|P39939|RS26B_YEAST,1,119,0.008403361344537815
sp|P38687|SRP68_YEAST,9,599,0.015025041736227046
sp|P36008|EF1G2_YEAST,29,412,0.0703883495145631
sp|P36046|MIA40_YEAST,10,403,0.02481389578163772
sp|P32342|SRP21_YEAST,3,167,0.017964071856287425
sp|P31539|HS104_YEAST,47,908,0.051762114537444934
sp|P38249|EIF3A_YEAST,41,964,0.04253112033195021
sp|P36017|VPS21_YEAST,5,210,0.023809523809523808
sp|P39935|IF4F1_YEAST,26,952,0.0273109243697479
sp|P39995|EAF5_YEAST,1,279,0.0035842293906810036
sp|P38310|FTH1_YEAST,1,465,0.002150537634408602
sp|P34240|ZRT3_YEAST,1,503,0.0019880715705765406
sp|P32600|TOR2_YEAST,1,2474,0.0004042037186742118
sp|P37298|DHSD_YEAST,2,181,0.011049723756906077
sp|P38180|YBI1_YEAST,1,368,0.002717391304347826
sp|P38274|HSL7_YEAST,1,827,0.0012091898428053204
sp|P38782|MED6_YEAST,1,295,0.003389830508474576
sp|P38746|YLF2_YEAST,1,405,0.0024691358024691358
sp|P39722|GEM1_YEAST,1,662,0.0015105740181268882
sp|P36973|APT2_YEAST,1,181,0.0055248618784530384
sp|P38870|YHY2_YEAST,1,785,0.0012738853503184713
sp|P38713|OSH3_YEAST,2,996,0.002008032128514056
sp|P32479|HIR1_YEAST,1,840,0.0011904761904761906
sp|P39996|GTT3_YEAST,1,337,0.002967359050445104
sp|P38179|ALG3_YEAST,1,458,0.002183406113537118
sp|P33311|MDL2_YEAST,1,773,0.00129366106080207
sp|P38348|HSM3_YEAST,1,480,0.0020833333333333333
sp|P39548|YAJ8_YEAST,1,234,0.004273504273504274
sp|P34250|SEG2_YEAST,1,1132,0.0008833922261484099
sp|P33448|TOM6_YEAST,2,61,0.03278688524590164
sp|P38929|ATC2_YEAST,1,1173,0.0008525149190110827
sp|P36156|GTO2_YEAST,1,370,0.002702702702702703
sp|P32855|SEC8_YEAST,1,1065,0.0009389671361502347
sp|P32656|CHAC_YEAST,1,232,0.004310344827586207
sp|P32874|HFA1_YEAST,1,2273,0.0004399472063352398
sp|P38860|MTG2_YEAST,1,518,0.0019305019305019305
sp|P39984|HAT2_YEAST,2,401,0.004987531172069825
sp|P36130|CAF4_YEAST,1,643,0.0015552099533437014
sp|P33418|XPOT_YEAST,2,1100,0.0018181818181818182
sp|P38732|EFM1_YEAST,3,585,0.005128205128205128
sp|P36523|RM15_YEAST,1,253,0.003952569169960474
sp|P34220|YBF5_YEAST,1,418,0.0023923444976076554
sp|P38803|IPI1_YEAST,2,334,0.005988023952095809
sp|P32571|UBP4_YEAST,2,926,0.0021598272138228943
sp|P32806|GYP6_YEAST,1,458,0.002183406113537118
sp|P36149|BET3_YEAST,1,193,0.0051813471502590676
sp|P34163|TGL1_YEAST,3,548,0.005474452554744526
sp|P38798|NMD2_YEAST,1,1089,0.0009182736455463728
sp|P38297|FZO1_YEAST,1,855,0.0011695906432748538
sp|P37020|GEF1_YEAST,1,779,0.0012836970474967907
sp|P38756|YHG3_YEAST,2,429,0.004662004662004662
sp|P38703|LAG1_YEAST,1,411,0.0024330900243309003
sp|P38341|AIM5_YEAST,1,106,0.009433962264150943
sp|P32364|SMY1_YEAST,1,656,0.001524390243902439
sp|P36124|SET3_YEAST,1,751,0.0013315579227696406
sp|P36146|LAS1_YEAST,1,502,0.00199203187250996
sp|P32899|IMP3_YEAST,2,183,0.01092896174863388
sp|P38990|SAK1_YEAST,1,1142,0.0008756567425569177
sp|P38786|RPP1_YEAST,2,293,0.006825938566552901
sp|P38620|KPR2_YEAST,2,318,0.006289308176100629
sp|P36068|SHE2_YEAST,2,246,0.008130081300813009
sp|P36009|DHR2_YEAST,1,735,0.0013605442176870747
sp|P36083|YKH5_YEAST,1,450,0.0022222222222222222
sp|P38151|PBP2_YEAST,1,413,0.002421307506053269
sp|P38222|RKM3_YEAST,1,552,0.0018115942028985507
sp|P32914|SPT4_YEAST,1,102,0.00980392156862745
sp|P31755|OCH1_YEAST,2,480,0.004166666666666667
sp|P32601|DSS4_YEAST,1,143,0.006993006993006993
sp|P32494|NGG1_YEAST,2,702,0.002849002849002849
sp|P35127|UBL1_YEAST,2,236,0.00847457627118644
sp|P38145|RISA_YEAST,4,238,0.01680672268907563
sp|P38819|ERP5_YEAST,1,212,0.0047169811320754715
sp|P32361|IRE1_YEAST,1,1115,0.0008968609865470852
sp|P37366|CCL1_YEAST,1,393,0.002544529262086514
sp|P36036|YRA2_YEAST,2,203,0.009852216748768473
sp|P38691|KSP1_YEAST,1,1029,0.0009718172983479105
sp|P38079|YRO2_YEAST,1,344,0.0029069767441860465
sp|P38116|ARL1_YEAST,2,183,0.01092896174863388
sp|P38773|DOG2_YEAST,1,246,0.0040650406504065045
sp|P38829|YHS2_YEAST,1,231,0.004329004329004329
sp|P38801|LRP1_YEAST,2,184,0.010869565217391304
sp|P37254|PABS_YEAST,3,787,0.0038119440914866584
sp|P32917|STE5_YEAST,1,917,0.0010905125408942203
sp|P32329|YPS1_YEAST,1,569,0.0017574692442882249
sp|P30902|ATP7_YEAST,3,174,0.017241379310344827
sp|P39521|FHL1_YEAST,1,936,0.0010683760683760685
sp|P36132|KAE1_YEAST,1,386,0.0025906735751295338
sp|P38809|YHP7_YEAST,2,366,0.00546448087431694
sp|P38716|YHR2_YEAST,2,378,0.005291005291005291
sp|P36163|OMA1_YEAST,1,345,0.002898550724637681
sp|P38883|RIX1_YEAST,4,763,0.005242463958060288
sp|P39713|BDH2_YEAST,1,417,0.002398081534772182
sp|P36051|MCD4_YEAST,3,919,0.003264417845484222
sp|P39110|CIN4_YEAST,1,191,0.005235602094240838
sp|P32579|SUA5_YEAST,1,426,0.002347417840375587
sp|P38148|PPS1_YEAST,1,807,0.0012391573729863693
sp|P38873|KOG1_YEAST,2,1557,0.0012845215157353885
sp|P33755|NPL4_YEAST,2,580,0.0034482758620689655
sp|P38149|DUG2_YEAST,3,878,0.003416856492027335
sp|P39008|POP2_YEAST,1,433,0.0023094688221709007
sp|P39704|ERP2_YEAST,1,215,0.004651162790697674
sp|P38837|NSG1_YEAST,2,291,0.006872852233676976
sp|P39993|GEA2_YEAST,2,1459,0.0013708019191226869
sp|P38130|KTR3_YEAST,4,404,0.009900990099009901
sp|P38833|YHS7_YEAST,1,243,0.00411522633744856
sp|P32578|SIP1_YEAST,2,815,0.00245398773006135
sp|P38635|HIS9_YEAST,2,335,0.005970149253731343
sp|P38793|TRM5_YEAST,3,499,0.006012024048096192
sp|P36102|PAN3_YEAST,2,679,0.0029455081001472753
sp|P38779|CIC1_YEAST,5,376,0.013297872340425532
sp|P36148|GPT2_YEAST,4,743,0.005383580080753701
sp|P32770|NRP1_YEAST,1,719,0.0013908205841446453
sp|P38993|FET3_YEAST,5,636,0.007861635220125786
sp|P39979|HPA3_YEAST,1,179,0.00558659217877095
sp|P32911|SUI1_YEAST,4,108,0.037037037037037035
sp|P38074|HMT1_YEAST,2,348,0.005747126436781609
sp|P33324|YKJ1_YEAST,2,310,0.0064516129032258064
sp|P32798|COT1_YEAST,1,439,0.002277904328018223
sp|P36145|T2EB_YEAST,3,328,0.009146341463414634
sp|P33749|MSN4_YEAST,1,630,0.0015873015873015873
sp|P32781|AGA2_YEAST,1,87,0.011494252873563218
sp|P31385|DEP1_YEAST,1,405,0.0024691358024691358
sp|P36534|RM40_YEAST,2,297,0.006734006734006734
sp|P36104|SWD2_YEAST,2,329,0.0060790273556231
sp|P32794|AFG2_YEAST,3,780,0.0038461538461538464
sp|P36160|RPF2_YEAST,4,344,0.011627906976744186
sp|P35183|AST1_YEAST,4,429,0.009324009324009324
sp|P33417|IXR1_YEAST,1,597,0.0016750418760469012
sp|P36040|POC2_YEAST,1,267,0.003745318352059925
sp|P38331|YB92_YEAST,2,238,0.008403361344537815
sp|P32485|HOG1_YEAST,6,435,0.013793103448275862
sp|P32480|HIR2_YEAST,1,875,0.001142857142857143
